Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_NPL,Mass List Match: KPS_Psychoactive Substances_v2,Mass List Match: KPS_Pharmaceuticals_Oct22,MS2,Reference Ion,Group Area: CRH_FST1,Group Area: CRH_FST2,Group Area: CRH_FST3,Group Area: CRH_FST4,Group Area: CRH_FST5,Group Area: CRH_INLET,Group Area: LANDFILL_EG_0_3Y,Group Area: LANDFILL_EG_3_10Y,Group Area: LANDFILL_EG_Y104,Group Area: LANDFILL_OP_Y104,Group Area: LYSIMETER_CONTROL_EG_140622,Group Area: LYSIMETER_CONTROL_EG_171221,Group Area: LYSIMETER_CONTROL_EG_250122,Group Area: LYSIMETER_CONTROL_OP_140622,Group Area: LYSIMETER_CONTROL_OP_171221,Group Area: LYSIMETER_CONTROL_OP_260122,Group Area: LYSIMETER_EG_0_3Y_14062022,Group Area: LYSIMETER_EG_03Y_171221,Group Area: LYSIMETER_EG_03Y_250122,Group Area: LYSIMETER_EG_3_10Y__171221,Group Area: LYSIMETER_EG_104_171221,Group Area: LYSIMETER_EG3_104_140622,Group Area: LYSIMETER_EG3_104_250122,Group Area: LYSIMETER_EG3_104_250122_20221003231510,Group Area: LYSIMETER_EG104_140622,Group Area: LYSIMETER_OP_0_3Y_171221,Group Area: LYSIMETER_OP_0_3Y_250122,Group Area: LYSIMETER_OP_3_10Y_171221,Group Area: LYSIMETER_OP_3_10Y_250122,Group Area: LYSIMETER_OP_10Y_140622,Group Area: LYSIMETER_OP_10Y_171222,Group Area: LYSIMETER_OP_7104_250122,Group Area: LYSIMETER_OP0_34_140622,Group Area: LYSIMETER_OP3_104_140622,Group Area: Thailand_sample_1,Group Area: Thailand_sample_2,Group Area: Thailand_sample_3,Group Area: Thailand_sample_4,Group Area: Thailand_sample_5,Group Area: Thailand_sample_6,Group Area: Thailand_sample_7,Group Area: Thailand_sample_8,Peak Rating: BLANK_2.raw (F1),Peak Rating: BLANK_3.raw (F2),Peak Rating: BLANK_4.raw (F3),Peak Rating: BLANK_5.raw (F4),Peak Rating: Blank_6.raw (F5),Peak Rating: BLANK1.raw (F6),Peak Rating: CRH_FST1.raw (F7),Peak Rating: CRH_FST2.raw (F8),Peak Rating: CRH_FST3.raw (F9),Peak Rating: CRH_FST4.raw (F10),Peak Rating: CRH_FST5.raw (F11),Peak Rating: CRH_INLET.raw (F12),Peak Rating: LANDFILL_EG_0_3Y.raw (F13),Peak Rating: LANDFILL_EG_3_10Y.raw (F14),Peak Rating: LANDFILL_EG_Y104.raw (F15),Peak Rating: LANDFILL_OP_Y104.raw (F16),Peak Rating: LYSIMETER_CONTROL_EG_140622.raw (F17),Peak Rating: LYSIMETER_CONTROL_EG_171221.raw (F18),Peak Rating: LYSIMETER_CONTROL_EG_250122.raw (F19),Peak Rating: LYSIMETER_CONTROL_OP_140622.raw (F20),Peak Rating: LYSIMETER_CONTROL_OP_171221.raw (F21),Peak Rating: LYSIMETER_CONTROL_OP_260122.raw (F22),Peak Rating: LYSIMETER_EG_0_3Y_14062022.raw (F23),Peak Rating: LYSIMETER_EG_03Y_171221.raw (F24),Peak Rating: LYSIMETER_EG_03Y_250122.raw (F25),Peak Rating: LYSIMETER_EG_3_10Y__171221.raw (F26),Peak Rating: LYSIMETER_EG_104_171221.raw (F27),Peak Rating: LYSIMETER_EG3_104_140622.raw (F28),Peak Rating: LYSIMETER_EG3_104_250122.raw (F29),Peak Rating: LYSIMETER_EG3_104_250122_20221003231510.raw (F30),Peak Rating: LYSIMETER_EG104_140622.raw (F31),Peak Rating: LYSIMETER_OP_0_3Y_171221.raw (F32),Peak Rating: LYSIMETER_OP_0_3Y_250122.raw (F33),Peak Rating: LYSIMETER_OP_3_10Y_171221.raw (F34),Peak Rating: LYSIMETER_OP_3_10Y_250122.raw (F35),Peak Rating: LYSIMETER_OP_10Y_140622.raw (F36),Peak Rating: LYSIMETER_OP_10Y_171222.raw (F37),Peak Rating: LYSIMETER_OP_7104_250122.raw (F38),Peak Rating: LYSIMETER_OP0_34_140622.raw (F39),Peak Rating: LYSIMETER_OP3_104_140622.raw (F40),Peak Rating: QC_1.raw (F41),Peak Rating: QC_2.raw (F42),Peak Rating: QC_3.raw (F43),Peak Rating: QC_4.raw (F44),Peak Rating: QC_5.raw (F45),Peak Rating: QC_6.raw (F46),Peak Rating: QC_7.raw (F47),Peak Rating: QC_8.raw (F48),Peak Rating: QC_9.raw (F49),Peak Rating: QC_10.raw (F50),Peak Rating: QC_11.raw (F51),Peak Rating: QC_12.raw (F52),Peak Rating: QC_13.raw (F53),Peak Rating: QC_14.raw (F54),Peak Rating: QC_15.raw (F55),Peak Rating: Thailand_sample_1.raw (F56),Peak Rating: Thailand_sample_2.raw (F57),Peak Rating: Thailand_sample_3.raw (F58),Peak Rating: Thailand_sample_4.raw (F59),Peak Rating: Thailand_sample_5.raw (F60),Peak Rating: Thailand_sample_6.raw (F61),Peak Rating: Thailand_sample_7.raw (F62),Peak Rating: Thailand_sample_8.raw (F63)
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.63,132.07873,133.08601,10.182,4371500.283,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,1592487.978,,,,4371500.283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,8.9,,,,,,,,,8.9,,,10,10,8.9,,,,,,,,,,,,,
,FALSE,Tivirapine,C16 H20 Cl N3 S,No match,Invalid mass,Full match,-1.71,321.1061,322.11337,1.531,4369168.385,5,71.7,50.4,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,4369168.385,,,,,,,,,,,845897.3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,1.8,,,,,,,,,,,6.8,,,,2.8,,7.5,6.4,,,,7.2,6.8,,,,,,,,
,FALSE,8-Hydroxychinolin,C9 H7 N O,Full match,Partial match,Full match,0.52,145.05284,146.06012,7.217,4363751.841,3,86.8,9.3,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,34459.41988,,,,,,236493.9667,,,,,,,,,,,,28261.66365,,,84431.00268,,,,,,,,,,,4363751.841,,,,,,,,,,,,,,,,2.2,,,,,,3.2,,,,,,,,,,,,6.5,,,5,,,,,,,,5,3.4,2.8,2.5,,2.8,4.5,,,4.2,,8.8,,,,,,,6.2,
,FALSE,15-Crown-5,C10 H20 O5,Full match,Full match,No results,0.37,220.13115,221.13843,8.644,4362180.878,1,90.6,9.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,4362180.878,,,,,,,,,,,,,72211.90479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,9.3,,,,,,
,FALSE,Senecionine,C18 H25 N O5,Not the top hit,Full match,No results,0.2,335.17334,336.18062,5.851,4360942.538,7,81.6,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,600375.1342,4360942.538,,,,,,,,,,3126976.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,10,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Eicosapentaenoic acid ethyl ester,C22 H34 O2,Full match,Not the top hit,Full match,-0.05,330.25586,348.28969,14.651,4355253.515,3,78.7,74.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+NH4]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4355253.515,3861148.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,9.5
,FALSE,Metyrosine,C10 H13 N O3,Full match,Partial match,Full match,0.19,195.08958,196.09686,5.076,4340577.648,3,76.3,72.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,3313714.728,,2559646.48,,,,112204.3481,241177.4852,150564.6012,,4340577.648,,,,,,,,,,,,,,,,,,,,,,,,1836904.812,,,,,,,,,,,,,,5.7,,7.3,,,,2.8,1.5,3.7,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.2,6.2,,,,,,,,,4
,FALSE,Netilmicin,C21 H41 N5 O7,Not the top hit,Invalid mass,Full match,-2.63,475.29935,476.30662,9.686,4317410.612,1,86.6,80,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,1190232.898,,,844588.915,,,565216.5169,,,,,1160689.028,,,,,,,,,,,,1774832.488,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,1.3,,,1.8,,,,,1.8,,,,,,,,,,,,1.3,,,,,7.8,,5.9,,,,,,,,,,,,,,,,
,FALSE,Cordycepin,C10 H13 N5 O3,Full match,Not the top hit,Full match,0.6,251.10199,252.10925,4.207,4312788.491,4,84.1,52.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,132722.5511,,,,,,4312788.491,123734.9216,,,104568.4942,,,,,,,,131072.4335,2707356.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,10,8.8,,,8.3,,,,,,,,5,10,,,,,,,,,,9.5,,9.5,9.5,9.5,,,,,,,9.5,,,,,,,,
,FALSE,Z-Pro-Prolinal,C18 H22 N2 O4,Not the top hit,Not the top hit,Full match,0.23,330.15803,331.16531,14.115,4310419.008,5,81.6,51,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,55827.37801,4310419.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46333.44714,,,,,,,,,,,,,3,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8
,FALSE,Psilocybin,C12 H17 N2 O4 P,Full match,Invalid mass,Full match,4.38,284.09384,285.10111,11.143,4304318.612,2,72.3,45.5,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,2039570.669,,,,,,,,,,,4304318.612,,,,,91071.13616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,7.3,,,,,2.8,,,,,3.4,7.5,,3.2,9.1,3.7,7.5,3.2,5.9,,3.7,,5.3,,,,,,,,,
,FALSE,Diethylthiambutene,C16 H21 N S2,No match,No results,Full match,-2.38,291.11085,292.11813,9.538,4302412.85,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,63516.74465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302412.85,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1
,FALSE,Tyramine,C8 H11 N O,Full match,Not the top hit,Full match,0.47,137.08413,138.09142,4.662,4287257.917,3,83.9,67.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,4287257.917,,,,,,,,,,1240089.571,,285736.0593,,,,,,,,,,,,,,,,,,,,150193.0262,2999438.534,1064943.77,,,,,,,,,,,,,,8.9,,,,,,,,,,4.6,,3.7,,,,,,,,,,,,,,,,3.7,,,,,,,,,,5.3,7.5,5.3,,,,,,,3.7,5.7,6.2
,FALSE,N1-[2-oxo-6-(1H-pyrrol-1-yl)-2H-chromen-3-yl]acetamide,C15 H12 N2 O3,Not the top hit,Full match,No results,0.35,268.08489,269.09216,13.105,4286566.505,6,79.5,49.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,272625.7709,,,,,75370.32267,,,,,,141918.8927,,,,,,,,,,,,,,,,,,,,,,,,4286566.505,,,,,,,,,,,,,3.2,,,,,3.4,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3
,FALSE,Imagabalin,C9 H19 N O2,Full match,No results,Full match,0.16,173.14161,174.14888,1.933,4280197.868,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,214040.0384,,,,,,4280197.868,,,,,,,,146109.4464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,8.9,,,,,,,,5.3,,,,,,,,,,7.3,7.8,,5.7,4,2.9,,,,,3.5,,7.9,,,,,,,,,
,FALSE,9-Aminocamptothecin,C20 H17 N3 O4,Full match,Invalid mass,Full match,0.11,363.12195,364.12922,11.624,4270187.458,3,80.5,50.4,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,3881653.55,,3727574.42,4051832.699,3200779.417,,,,,3840521.892,,3827700.328,,,4270187.458,3936642.547,,3725499.561,3695763.384,,2823669.565,4109187.374,,324242.3005,,,,,,362943.1333,,,,,,,,,,,,,,,,,,,6.2,,4.6,4.6,6.2,,,,,6.2,,6.2,,,6.2,4.6,,6.2,6.2,,4.6,6.2,,4.6,7.3,,4.6,,6.2,6.2,6.2,6.2,,,6.2,4.6,,,3.2,,,,,,4.2
,FALSE,Cyclopropavir,C11 H13 N5 O3,Not the top hit,Invalid mass,Full match,0.45,263.10196,264.10924,2.652,4264712.696,8,71.9,8.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,645430.2738,,178946.968,,188049.4084,33907.35129,487644.013,122887.682,134023.6258,,191668.1591,,,,,38425.18804,,,314106.8897,,,,,,489075.6678,,,,,,,,4264712.696,,,,,,,,,,,,,,,,6.2,,8,,3.7,7.1,6.7,2.3,8.3,,7.5,,,,,7.6,,,4.2,,,,,,4.6,,,,9.5,8.9,7.8,5.7,8.4,9.5,9.5,,,4,8.4,6.7,6.2,,,,,,,8.4,
,FALSE,Butethal,C10 H16 N2 O3,Full match,No results,Full match,0.23,212.11614,213.12342,1.281,4260657.975,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,270117.3675,310147.0718,,210890.6074,2972883.359,,,,,161079.3397,4260657.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,4.8,,6.4,5.7,,,,,2.6,4.6,,,,,,,,,,,,,,,,,,,3.5,,,3.5,,,,,,,,,,,,,,,,,
,FALSE,4-Methoxyamphetamine,C10 H15 N O,Full match,Partial match,Full match,0.24,165.1154,166.12268,9.477,4255546.358,4,79.9,61.7,No matches found,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255546.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,,,,,,,8.9,
,FALSE,Pemoline,C9 H8 N2 O2,Full match,Partial match,Full match,-0.79,176.05844,177.06589,7.468,4255086.619,4,87.9,9.4,No matches found,Single match found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,42116.75527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4255086.619,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,8.4
,FALSE,4-Methoxyamphetamine,C10 H15 N O,Full match,Partial match,Full match,0.16,165.11539,166.12267,8.906,4247717,4,79.2,60.7,No matches found,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4247717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,,,,,,,,,,3.7,,,,,,,,,,,9.5
,FALSE,Isoquinoline,C9 H7 N,Full match,Full match,Full match,0.78,129.05795,130.06523,9.997,4236588.215,4,92.6,9.6,Multiple matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,4236588.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,4.6,7.8,,,,,,,,,,,,,,,,,,,
,FALSE,Elaidoylamide,C18 H35 N O,Full match,Partial match,Full match,0.66,281.27205,282.27933,19.826,4214583.038,3,93.1,83.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,1067491.9,1755574.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3881543.685,4214583.038,,,,,,,,,,5.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,6.2
,FALSE,Telbivudine,C10 H14 N2 O5,Not the top hit,Invalid mass,Full match,0.53,242.0904,243.09768,1.337,4209267.294,4,73.2,70.2,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,1709955.938,,1435937.159,4209267.294,,,289265.3167,,,,,,652031.5139,,,327758.143,510302.6442,351344.2722,,,476331.1249,1906215.818,,390694.9023,,,771004.9943,437529.5844,,,,,,,,,,,,,,,,,,,,,7.8,,4,4.6,,,8,,,,,,9.5,,,5.9,6.2,8.6,,,8.4,4,,6.2,,,8.9,6.7,,,4.6,8.4,,8.4,4,4.6,4.6,4.6,,4.6,4.6,4.6,4.6,,,,,,,,
,FALSE,PEG n6,C12 H26 O7,Not the top hit,Full match,No results,0.47,282.16798,283.17526,9.556,4207856.526,4,90.1,82.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,4207856.526,,,,,,,2527598.982,,,,,,,,,,,,,,,123930.1368,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,7.3,,,,,,,,,,,,,,,3.4,,,,,,,,,7.3,,,,,,,,,,,,,,,,,
,FALSE,2-[(carboxymethyl)(methyl)amino]-5-methoxybenzoic acid,C11 H13 N O5,Not the top hit,Full match,No results,0.5,239.07949,240.08677,2.034,4204586.24,5,75.7,55.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,354293.8103,,,,,,,234690.6795,,,,,,,,,,,,,,,,,,,,,,4204586.24,,,,,,,,,,,,,,,,,,,3.7,,,,,,,2.1,,,,,,,,,,,,,,,,,2.9,5.1,5.1,3.5,4,7.3,,6.7,,,2.4,1.8,,4,,,,,,,2.4,
,FALSE,(S)-MCPG,C10 H11 N O4,Not the top hit,Invalid mass,Full match,0.24,209.06886,210.07612,3.297,4204485.269,6,71.1,68.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,2808917.2,,,,,,336089.6494,905856.989,,,357021.257,,,,,,,,,,,,,,,,,,,,,,,4204485.269,,,,,,,,,,,,,,,4,,,,,,3.2,2.4,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,
,FALSE,Cyclopropavir,C11 H13 N5 O3,Not the top hit,Invalid mass,Full match,0.54,263.10198,264.10926,2.287,4198513.784,8,75.6,8.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,190739.6489,,,,,,,,666329.9269,,,,,,,,646875.6738,,,,,,,,,,,,,,,4198513.784,,,,,,,,,,,,,,,,,3.2,,,,,,,,4,,,,,,,,9.5,,,,,,,,,,,,,9.5,6.2,6.2,,6.2,,,4,8.4,7.8,,,,,,,,8.4,
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.62,132.07873,133.086,10.415,4194367.23,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,1636835.073,,,,4194367.23,,,,,,,,,1161114.023,2255266.387,,,2604097.734,,,,,,,193021.4944,,,,,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,,,,,,10,10,,,10,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,
,FALSE,"N,N-Diisopropylethylamine (DIPEA)",C8 H19 N,Full match,Full match,No results,0.75,129.15185,130.15912,7.214,4192390.569,2,85.7,9.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,2468562.885,,,,1091509.567,,4192390.569,1133879.815,,,,,,707411.235,1070773.455,793878.6463,1475512.239,,3609950.995,2230198.634,,942310.6527,,,761232.5715,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,7.3,,9.5,8.9,,,,,,7.3,7.3,7.3,7.3,,8.9,8.4,,7.3,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"6,7-dihydro-5H-dibenzo[d,f][1,3]diazepin-6-one",C13 H10 N2 O,Full match,Full match,No results,0.08,210.07933,211.08661,10.569,4164741.115,1,79.7,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4164741.115,514529.4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,,,,,9.5,8.9
,FALSE,Triptolide,C20 H24 O6,No match,Not the top hit,Full match,-0.12,360.15725,361.16452,12.231,4160692.749,11,73,70.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,4160692.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196835.0987,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,
,FALSE,PEG n6,C12 H26 O7,Not the top hit,Full match,No results,0.47,282.16799,283.17526,9.67,4151772.823,2,75.2,71.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,907713.5191,,,,,,,,,,1395664.365,4151772.823,,,,,,,,,1481296.566,,,82752.67589,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,,,,,,,,,8.9,7.3,,,,,,,,,7.3,,,,,,,,,7.3,,,8.9,,,,,,7.7,,,,,
,FALSE,Paraldehyde,C6 H12 O3,Full match,No results,Full match,0.49,132.07871,133.08599,5.943,4151321.967,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,722642.4872,,,717115.0863,4151321.967,,,,487233.8743,,,,,373097.568,,,,1246284.949,,,,,,858487.7705,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,8.9,7.3,,,,10,,,,,9.7,,,,8.9,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,PEG n8,C16 H34 O9,Not the top hit,Full match,No results,-0.05,370.22026,371.22754,8.761,4150022.627,3,90.3,76,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4150022.627,,,,93597.70886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,9.3,,,,,,,
,FALSE,Cyclopropavir,C11 H13 N5 O3,Not the top hit,Invalid mass,Full match,0.5,263.10197,264.10924,2.374,4136915.671,8,72.3,8.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,1022337.462,959020.4726,1017477.008,,196932.1374,455895.2512,206116.6289,57984.1574,771722.5838,188323.6751,179713.4903,,243988.6712,,,,,,,134796.1652,348218.7146,717837.9683,,,278258.0134,,400269.2969,,,,,,,,,4136915.671,,,,,,,,,,,,,6.7,6.7,6.7,,4.8,6.2,3.7,3.6,8.9,3.7,8,,7.5,,,,,,,7.7,6.4,9.5,,,5.3,,6.2,,,8.9,8.4,6.2,,,,5.7,,6.2,,,,,9.5,,,,,,,,6.2
,FALSE,15-Crown-5,C10 H20 O5,Full match,Full match,No results,0.41,220.13116,221.13845,9.485,4135887.34,1,89.8,55.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,2358742.685,,,,,,,,4135887.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,10,,,,,,,,,,,,,,,,7.3,7.3,,,,,,,,,,,,,,,,,,
,FALSE,2-Naphthylamine,C10 H9 N,Full match,Full match,No results,0.44,143.07356,144.08084,7.937,4126974.641,2,87.9,54.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,427821.0515,,,55637.55464,,,,,3613757.453,,,323901.0909,,,,,,,,201767.0588,,4126974.641,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,4.7,,,,,8.9,,,1.5,,,,,,,,7,,8.9,,,,,,,,3.4,,,,,,,,,,3.9,3.4,,,,,,,,,,
,FALSE,Testosterone propionate,C22 H32 O3,Not the top hit,Not the top hit,Full match,-0.02,344.23514,345.24241,15.937,4126091.24,7,84.4,9.2,No matches found,Single match found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,100180.8176,4126091.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,8,,,,,,,,,,,,,
,FALSE,9-Aminocamptothecin,C20 H17 N3 O4,Not the top hit,Invalid mass,Full match,0.23,363.12199,364.12927,11.997,4105632.684,2,77.8,8.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,786858.0413,,,,,,,,,,,,4105632.684,,,,,,,,,,,1187411.531,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,4.6,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,o-Cresolsulfonic acid,C7 H8 O4 S,Not the top hit,No results,Full match,3.78,188.01504,189.02232,10.845,4098719.352,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,4098719.352,,,,,108959.3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,8.8,,,,,9.1,8.6,,,8.6,8.9,,9.7,,,9.5,9.5,10,,,,,,,,,
,FALSE,5-Amino-2-methylphenol,C7 H9 N O,Full match,Full match,No results,1.04,123.06854,124.07582,3.261,4094111.76,5,88.9,73.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,4094111.76,,,,795380.7611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Pilocarpine,C11 H16 N2 O2,Full match,Full match,Full match,0.05,208.12119,209.12846,4.525,4085752.396,4,85.1,9.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,4085752.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,,,,,,,,,
,FALSE,Prostaglandin b2,C20 H30 O4,Full match,Partial match,Full match,-0.06,334.21439,335.22166,18.175,4082374.553,34,83.4,66.4,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,4082374.553,,920203.4812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,
