"peak_number","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",1753580.51588509,7.3,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",2793052.01030894,7.8,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",127722.158915466,5.2,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","landfill_op_y104",156466.880895709,6.8,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",4956116.18756098,8.4,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",3831497.31469707,9.5,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",108610.164574266,7.1,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",3274387.20995011,7.8,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",102580.228313134,7.1,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",170028.621475729,5.8,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",156991.72400011,7.4,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",1813011.31451067,8.9,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",185905.787463427,6.8,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","thailand_sample_7",5029304.4314055,7.8,"kps_pharmaceuticals_oct22","Single match found"
1316,"Cordycepin","C10 H13 N5 O3","Not the top hit","Not the top hit","Full match",0.55,251.10198,252.10925,3.686,5029304.4314055,2,98.1,82.4,"DDA for preferred ion","[M+H]+1","thailand_sample_8",3863962.34984923,8.4,"kps_pharmaceuticals_oct22","Single match found"
1319,"Creatinine","C4 H7 N3 O","Full match","Full match","Full match",1.39,113.05907,114.06634,1.239,5018642.18326307,1,99.6,10,"DDA for preferred ion","[M+H]+1","crh_inlet",5018642.18326307,9.5,"kps_pharmaceuticals_oct22","Single match found"
1327,"Zebularine","C9 H12 N2 O5","Not the top hit","No results","Full match",0.45,228.07472,229.08199,4.814,4983762.02236387,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_7",4611136.08706466,7.3,"kps_pharmaceuticals_oct22","Single match found"
1331,"Beraprost","C24 H30 O5","No match","Invalid mass","Full match",0.17,398.20939,399.21667,12.303,4965241.23299934,2,84.9,68.5,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",4965241.23299934,9.5,"kps_pharmaceuticals_oct22","Single match found"
1331,"Beraprost","C24 H30 O5","No match","Invalid mass","Full match",0.17,398.20939,399.21667,12.303,4965241.23299934,2,84.9,68.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",462537.561615008,6.6,"kps_pharmaceuticals_oct22","Single match found"
1334,"4-Androstenediol","C19 H30 O2","Full match","Partial match","Full match",0.34,290.22468,291.23196,19.183,4954469.98691921,1,72.9,70,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",4954469.98691921,8.4,"kps_psychoactive_substances_v2","Multiple matches found"
1334,"4-Androstenediol","C19 H30 O2","Full match","Partial match","Full match",0.34,290.22468,291.23196,19.183,4954469.98691921,1,72.9,70,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",4954469.98691921,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
1334,"4-Androstenediol","C19 H30 O2","Full match","Partial match","Full match",0.34,290.22468,291.23196,19.183,4954469.98691921,1,72.9,70,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",200672.697891543,5.8,"kps_psychoactive_substances_v2","Multiple matches found"
1334,"4-Androstenediol","C19 H30 O2","Full match","Partial match","Full match",0.34,290.22468,291.23196,19.183,4954469.98691921,1,72.9,70,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",200672.697891543,5.8,"kps_pharmaceuticals_oct22","Multiple matches found"
1334,"4-Androstenediol","C19 H30 O2","Full match","Partial match","Full match",0.34,290.22468,291.23196,19.183,4954469.98691921,1,72.9,70,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",232568.199051074,5.2,"kps_psychoactive_substances_v2","Multiple matches found"
1334,"4-Androstenediol","C19 H30 O2","Full match","Partial match","Full match",0.34,290.22468,291.23196,19.183,4954469.98691921,1,72.9,70,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",232568.199051074,5.2,"kps_pharmaceuticals_oct22","Multiple matches found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","landfill_eg_0_3y",2091534.39690255,7.3,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1944666.19044424,8.4,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",1028388.88504976,7,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",759162.4787394,7.5,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",178428.470341271,5.2,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",828361.319703209,7,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",246508.7288171,6.1,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_eg_104_171221",244613.071740587,6.1,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",649097.122110958,8,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",702896.405519584,8,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",165861.606573202,5.2,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_7",4757152.48821467,8.4,"kps_pharmaceuticals_oct22","Single match found"
1336,"Cyclopropavir","C11 H13 N5 O3","Not the top hit","Invalid mass","Full match",0.54,263.10198,264.10925,2.259,4946348.87389238,8,81.7,9.1,"DDA for preferred ion","[M+H]+1","thailand_sample_8",4946348.87389238,6.2,"kps_pharmaceuticals_oct22","Single match found"
1339,"Thymine","C5 H6 N2 O2","Full match","Full match","Full match",0.59,126.043,127.0503,4.962,4925502.44320828,3,89.8,9.5,"DDA for preferred ion","[M+H]+1","crh_inlet",516695.256962449,7.5,"kps_pharmaceuticals_oct22","Single match found"
1339,"Thymine","C5 H6 N2 O2","Full match","Full match","Full match",0.59,126.043,127.0503,4.962,4925502.44320828,3,89.8,9.5,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",1064201.72392502,5.9,"kps_pharmaceuticals_oct22","Single match found"
1339,"Thymine","C5 H6 N2 O2","Full match","Full match","Full match",0.59,126.043,127.0503,4.962,4925502.44320828,3,89.8,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1595351.62875007,8.9,"kps_pharmaceuticals_oct22","Single match found"
1339,"Thymine","C5 H6 N2 O2","Full match","Full match","Full match",0.59,126.043,127.0503,4.962,4925502.44320828,3,89.8,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",4925502.44320828,8.4,"kps_pharmaceuticals_oct22","Single match found"
1339,"Thymine","C5 H6 N2 O2","Full match","Full match","Full match",0.59,126.043,127.0503,4.962,4925502.44320828,3,89.8,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",1374233.17859118,7.8,"kps_pharmaceuticals_oct22","Single match found"
1339,"Thymine","C5 H6 N2 O2","Full match","Full match","Full match",0.59,126.043,127.0503,4.962,4925502.44320828,3,89.8,9.5,"DDA for preferred ion","[M+H]+1","thailand_sample_7",942375.830739229,7.5,"kps_pharmaceuticals_oct22","Single match found"
1344,"Hexadecanesulfonyl Fluoride","C16 H33 F O2 S","Not the top hit","Invalid mass","Full match",4.71,308.21998,309.22732,13.448,4902309.48199328,2,93,9.7,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",4902309.48199328,6.7,"kps_pharmaceuticals_oct22","Single match found"
1344,"Hexadecanesulfonyl Fluoride","C16 H33 F O2 S","Not the top hit","Invalid mass","Full match",4.71,308.21998,309.22732,13.448,4902309.48199328,2,93,9.7,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",668539.325430484,6.4,"kps_pharmaceuticals_oct22","Single match found"
1345,"Temozolomide","C6 H6 N6 O2","Full match","Invalid mass","Full match",1.56,194.05553,195.0628,3.768,4902277.98638973,5,90.7,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_171221",4902277.98638973,7.8,"kps_pharmaceuticals_oct22","Single match found"
1345,"Temozolomide","C6 H6 N6 O2","Full match","Invalid mass","Full match",1.56,194.05553,195.0628,3.768,4902277.98638973,5,90.7,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",1861230.66055384,7.3,"kps_pharmaceuticals_oct22","Single match found"
1345,"Temozolomide","C6 H6 N6 O2","Full match","Invalid mass","Full match",1.56,194.05553,195.0628,3.768,4902277.98638973,5,90.7,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",185810.865493833,6.8,"kps_pharmaceuticals_oct22","Single match found"
1345,"Temozolomide","C6 H6 N6 O2","Full match","Invalid mass","Full match",1.56,194.05553,195.0628,3.768,4902277.98638973,5,90.7,9.5,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",3840740.58433575,7.8,"kps_pharmaceuticals_oct22","Single match found"
1347,"Furoylleucin","C11 H15 N O4","Not the top hit","Invalid mass","Full match",0.44,225.10021,226.10747,1.333,4883909.91431707,3,84.4,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_140622",198373.196322965,5.8,"kps_pharmaceuticals_oct22","Multiple matches found"
1347,"Furoylleucin","C11 H15 N O4","Not the top hit","Invalid mass","Full match",0.44,225.10021,226.10747,1.333,4883909.91431707,3,84.4,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",347103.075435395,6.6,"kps_pharmaceuticals_oct22","Multiple matches found"
1347,"Furoylleucin","C11 H15 N O4","Not the top hit","Invalid mass","Full match",0.44,225.10021,226.10747,1.333,4883909.91431707,3,84.4,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_140622",500798.571262588,7,"kps_pharmaceuticals_oct22","Multiple matches found"
1347,"Furoylleucin","C11 H15 N O4","Not the top hit","Invalid mass","Full match",0.44,225.10021,226.10747,1.333,4883909.91431707,3,84.4,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",526924.549367873,5.3,"kps_pharmaceuticals_oct22","Multiple matches found"
1347,"Furoylleucin","C11 H15 N O4","Not the top hit","Invalid mass","Full match",0.44,225.10021,226.10747,1.333,4883909.91431707,3,84.4,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_eg_3_10y_171221",538456.263354121,7,"kps_pharmaceuticals_oct22","Multiple matches found"
1347,"Furoylleucin","C11 H15 N O4","Not the top hit","Invalid mass","Full match",0.44,225.10021,226.10747,1.333,4883909.91431707,3,84.4,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",945765.931249841,5.3,"kps_pharmaceuticals_oct22","Multiple matches found"
1347,"Furoylleucin","C11 H15 N O4","Not the top hit","Invalid mass","Full match",0.44,225.10021,226.10747,1.333,4883909.91431707,3,84.4,9.2,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",294736.574640361,6.1,"kps_pharmaceuticals_oct22","Multiple matches found"
1347,"Furoylleucin","C11 H15 N O4","Not the top hit","Invalid mass","Full match",0.44,225.10021,226.10747,1.333,4883909.91431707,3,84.4,9.2,"DDA for preferred ion","[M+H]+1","thailand_sample_6",421710.654825086,5.5,"kps_pharmaceuticals_oct22","Multiple matches found"
1348,"2-Phenoxyethanol","C8 H10 O2","Full match","No results","Full match",-3.8,138.06755,299.12393,1.419,4880566.4844116,0,NA,NA,"DDA for preferred ion","[2M+Na]+1","lysimeter_eg_3_10y_171221",842525.557177611,5.3,"kps_npl","Multiple matches found"
1348,"2-Phenoxyethanol","C8 H10 O2","Full match","No results","Full match",-3.8,138.06755,299.12393,1.419,4880566.4844116,0,NA,NA,"DDA for preferred ion","[2M+Na]+1","lysimeter_eg_3_10y_171221",842525.557177611,5.3,"kps_pharmaceuticals_oct22","Single match found"
1349,"Carbinoxamine","C16 H19 Cl N2 O","No match","Invalid mass","Full match",3.82,290.1197,291.12698,19.17,4868019.49916863,2,66.3,47.4,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",4868019.49916863,8.4,"kps_pharmaceuticals_oct22","Single match found"
1349,"Carbinoxamine","C16 H19 Cl N2 O","No match","Invalid mass","Full match",3.82,290.1197,291.12698,19.17,4868019.49916863,2,66.3,47.4,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_171221",1156264.56374994,8,"kps_pharmaceuticals_oct22","Single match found"
1350,"Benzocaine","C9 H11 N O2","Full match","Partial match","Full match",0.2,165.07901,166.08629,8.426,4867733.2015857,1,66.6,66.9,"DDA for preferred ion","[M+H]+1","thailand_sample_6",155134.852622545,7.4,"kps_pharmaceuticals_oct22","Multiple matches found"
1350,"Benzocaine","C9 H11 N O2","Full match","Partial match","Full match",0.2,165.07901,166.08629,8.426,4867733.2015857,1,66.6,66.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",4781811.48789729,8.4,"kps_pharmaceuticals_oct22","Multiple matches found"
1350,"Benzocaine","C9 H11 N O2","Full match","Partial match","Full match",0.2,165.07901,166.08629,8.426,4867733.2015857,1,66.6,66.9,"DDA for preferred ion","[M+H]+1","thailand_sample_8",4867733.2015857,5.7,"kps_pharmaceuticals_oct22","Multiple matches found"
1351,"4-Hydroxyandrostenedione","C19 H26 O3","Not the top hit","Partial match","Full match",0.48,302.18834,303.19562,16.721,4865650.1459715,5,84.5,78.4,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",4865650.1459715,7.8,"kps_pharmaceuticals_oct22","Multiple matches found"
1352,"[Gemfibrozil]",NA,"No match","No match","Full match",NA,250.15703,251.16431,14.949,4850098.13982997,5,82.6,77,"DDA for preferred ion","[M+H]+1","thailand_sample_8",834642.523106469,6.4,"kps_npl","Single match found"
1352,"[Gemfibrozil]",NA,"No match","No match","Full match",NA,250.15703,251.16431,14.949,4850098.13982997,5,82.6,77,"DDA for preferred ion","[M+H]+1","thailand_sample_8",834642.523106469,6.4,"kps_pharmaceuticals_oct22","Single match found"
1353,"Etifenin","C16 H22 N2 O5","No match","Invalid mass","Full match",0.29,322.15297,323.16024,7.602,4848451.97020602,3,77.8,48.8,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",2275805.78311239,5.1,"kps_pharmaceuticals_oct22","Single match found"
1353,"Etifenin","C16 H22 N2 O5","No match","Invalid mass","Full match",0.29,322.15297,323.16024,7.602,4848451.97020602,3,77.8,48.8,"DDA for preferred ion","[M+H]+1","thailand_sample_7",4848451.97020602,5.1,"kps_pharmaceuticals_oct22","Single match found"
1355,"Pyridoxamine","C8 H12 N2 O2","Full match","No results","Full match",0.27,168.08992,169.0972,4.925,4847227.86284763,0,NA,NA,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",487313.589354634,7.2,"kps_pharmaceuticals_oct22","Single match found"
1355,"Pyridoxamine","C8 H12 N2 O2","Full match","No results","Full match",0.27,168.08992,169.0972,4.925,4847227.86284763,0,NA,NA,"DDA for preferred ion","[M+H]+1","thailand_sample_7",4800477.71433726,7.8,"kps_pharmaceuticals_oct22","Single match found"
