"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
6098,"4-Heptylphenol","C13 H20 O",0.29,192.15147,193.15875,13.939,"thailand_sample_8","kps_pharmaceuticals_oct22",416209.109432826
6041,"4-Hexylresorcinol","C12 H18 O2",0.17,194.13071,195.13799,15.646,"crh_fst1","kps_pharmaceuticals_oct22",184408.179764633
6041,"4-Hexylresorcinol","C12 H18 O2",0.17,194.13071,195.13799,15.646,"crh_fst4","kps_pharmaceuticals_oct22",148967.239698879
6041,"4-Hexylresorcinol","C12 H18 O2",0.17,194.13071,195.13799,15.646,"crh_inlet","kps_pharmaceuticals_oct22",169308.316073497
5910,"4-Hexylresorcinol","C12 H18 O2",2.3,194.13113,195.13799,16.096,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",221646.94099573
5910,"4-Hexylresorcinol","C12 H18 O2",2.3,194.13113,195.13799,16.096,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",320184.654989598
4998,"4-Hexylresorcinol","C12 H18 O2",0.04,194.13069,195.13796,10.19,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",689100.375030919
6041,"4-Hexylresorcinol","C12 H18 O2",0.17,194.13071,195.13799,15.646,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",159666.756674084
4998,"4-Hexylresorcinol","C12 H18 O2",0.04,194.13069,195.13796,10.19,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",528317.779814184
4971,"4-Hexylresorcinol","C12 H18 O2",0.15,194.13071,195.13798,17.393,"thailand_sample_7","kps_pharmaceuticals_oct22",1044864.1636329
1351,"4-Hydroxyandrostenedione","C19 H26 O3",0.48,302.18834,303.19562,16.721,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",4865650.1459715
2788,"4-Hydroxyandrostenedione","C19 H26 O3",0.41,302.18832,303.1956,14.343,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",358693.301725023
2788,"4-Hydroxyandrostenedione","C19 H26 O3",0.41,302.18832,303.1956,14.343,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1013622.82411028
797,"4-Methanesulfonyl-benzamidine","C8 H10 N2 O2 S",0.1,198.04632,199.0536,8.244,"thailand_sample_6","kps_pharmaceuticals_oct22",149284.143665001
797,"4-Methanesulfonyl-benzamidine","C8 H10 N2 O2 S",0.1,198.04632,199.0536,8.244,"thailand_sample_7","kps_pharmaceuticals_oct22",8055024.95637532
797,"4-Methanesulfonyl-benzamidine","C8 H10 N2 O2 S",0.1,198.04632,199.0536,8.244,"thailand_sample_8","kps_pharmaceuticals_oct22",7927248.17491803
3783,"4-Methoxyamphetamine","C10 H15 N O",0.09,165.11538,166.12265,7.038,"landfill_op_y104","kps_psychoactive_substances_v2",1540919.2328659
1273,"4-Methoxyamphetamine","C10 H15 N O",0.2,165.1154,166.12267,9.425,"thailand_sample_7","kps_psychoactive_substances_v2",4863965.40205975
1273,"4-Methoxyamphetamine","C10 H15 N O",0.2,165.1154,166.12267,9.425,"thailand_sample_8","kps_psychoactive_substances_v2",5139204.4511512
6176,"4-Methylumbelliferone","C10 H8 O3",0.19,176.04738,177.05465,10.085,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",447555.728146501
3283,"4-Methylumbelliferone","C10 H8 O3",0.21,176.04738,177.05466,11.505,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",350098.199019604
3283,"4-Methylumbelliferone","C10 H8 O3",0.21,176.04738,177.05466,11.505,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",239583.699855126
2856,"4-Nitrobiphenyl","C12 H9 N O2",0.07,199.06334,200.07062,4.465,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",930533.836744152
2856,"4-Nitrobiphenyl","C12 H9 N O2",0.07,199.06334,200.07062,4.465,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",653748.267391285
2856,"4-Nitrobiphenyl","C12 H9 N O2",0.07,199.06334,200.07062,4.465,"landfill_op_y104","kps_pharmaceuticals_oct22",2176278.12639835
2856,"4-Nitrobiphenyl","C12 H9 N O2",0.07,199.06334,200.07062,4.465,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",370413.553479514
2856,"4-Nitrobiphenyl","C12 H9 N O2",0.07,199.06334,200.07062,4.465,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",205114.017972501
3906,"4-Nitrophenol","C6 H5 N O3",0.48,139.02701,140.03428,1.426,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1478475.50946853
5430,"4-Nitrophenol","C6 H5 N O3",0.56,139.02702,140.0343,3.215,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",888838.046720876
4638,"4-Nitrophenol","C6 H5 N O3",0.61,139.02703,140.0343,1.714,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",934079.52380072
3906,"4-Nitrophenol","C6 H5 N O3",0.48,139.02701,140.03428,1.426,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",504761.334571516
2474,"4-Nitrophenylgalactoside","C12 H15 N O8",0.28,301.07985,302.08712,1.368,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1061367.11895524
2474,"4-Nitrophenylgalactoside","C12 H15 N O8",0.28,301.07985,302.08712,1.368,"thailand_sample_6","kps_pharmaceuticals_oct22",518519.088445606
4034,"4-OHE1-1-N3Ade","C23 H25 N5 O3",-3.31,419.19435,420.20163,11.239,"landfill_eg_0_3y","mz_cloud",1418066.42135059
3584,"4-OHE2-1-N3Ade","C23 H27 N5 O3",-2.92,421.21016,422.21744,9.443,"landfill_eg_3_10y","mz_cloud",1653274.49263015
8296,"4-[3,5-di(tert-butyl)-1H-pyrazol-1-yl]benzoic acid","C18 H24 N2 O2",0.35,300.18388,301.19116,18.809,"landfill_eg_3_10y","mz_cloud",146311.840348805
8296,"4-[3,5-di(tert-butyl)-1H-pyrazol-1-yl]benzoic acid","C18 H24 N2 O2",0.35,300.18388,301.19116,18.809,"lysimeter_eg_3_10y_171221","mz_cloud",108335.649434748
2714,"4-[4-(2'-fluoro[1,1'-biphenyl]-4-yl)-5-methyl-1,3-thiazol-2-yl]morpholine","C20 H19 F N2 O S",3.84,354.12157,355.12885,9.817,"thailand_sample_7","mz_cloud",2008873.46315049
4999,"4-[4-(2'-fluoro[1,1'-biphenyl]-4-yl)-5-methyl-1,3-thiazol-2-yl]morpholine","C20 H19 F N2 O S",3.97,354.12162,355.1289,11.096,"thailand_sample_8","mz_cloud",570772.190426469
3025,"4-amino-1-phenyl-6-(phenylimino)-1,2,5,6-tetrahydro-1,3,5-triazin-2-one","C15 H13 N5 O",-4.19,279.11084,280.11812,8.319,"lysimeter_eg_03y_171221","mz_cloud",487983.576710685
7401,"4-deoxy-d-glucarate","C6 H10 O7",1.65,194.04297,195.05025,7.755,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",136498.07947649
7401,"4-deoxy-d-glucarate","C6 H10 O7",1.65,194.04297,195.05025,7.755,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",196699.19248716
6408,"4-ethoxy-N-[(4-methoxyphenyl)methylene]aniline","C16 H17 N O2",0.35,255.12602,256.13329,10.286,"landfill_eg_3_10y","mz_cloud",285063.606986556
6408,"4-ethoxy-N-[(4-methoxyphenyl)methylene]aniline","C16 H17 N O2",0.35,255.12602,256.13329,10.286,"lysimeter_control_eg_171221","mz_cloud",181470.615234638
6408,"4-ethoxy-N-[(4-methoxyphenyl)methylene]aniline","C16 H17 N O2",0.35,255.12602,256.13329,10.286,"lysimeter_eg_03y_171221","mz_cloud",616480.013988488
1540,"4-fluorophenethylic alcohol","C8 H9 F O",-3.34,140.06328,319.09013,7.991,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",4228858.95565594
2602,"4-hydroxy-6-[2-(2-methyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-1-yl)ethyl]oxan-2-one","C18 H28 O3",0.39,292.20396,315.19319,19.331,"crh_fst2","mz_cloud",1948670.61476606
2602,"4-hydroxy-6-[2-(2-methyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-1-yl)ethyl]oxan-2-one","C18 H28 O3",0.39,292.20396,315.19319,19.331,"crh_fst5","mz_cloud",1917212.92756995
2602,"4-hydroxy-6-[2-(2-methyl-1,2,4a,5,6,7,8,8a-octahydronaphthalen-1-yl)ethyl]oxan-2-one","C18 H28 O3",0.39,292.20396,315.19319,19.331,"lysimeter_op_7104_250122","mz_cloud",2439075.91924864
2545,"4-methyl-2-oxo-1,2-dihydroquinoline-3-carbonitrile","C11 H8 N2 O",0.13,184.06369,185.07096,13.1,"thailand_sample_7","mz_cloud",2484037.00251721
2545,"4-methyl-2-oxo-1,2-dihydroquinoline-3-carbonitrile","C11 H8 N2 O",0.13,184.06369,185.07096,13.1,"thailand_sample_8","mz_cloud",2240599.0364001
7452,"4-phenanthro[9,10-e][1,2,4]triazin-3-ylmorpholine","C19 H16 N4 O",-4.19,316.13108,317.13836,16.101,"landfill_eg_3_10y","mz_cloud",274349.439907555
7452,"4-phenanthro[9,10-e][1,2,4]triazin-3-ylmorpholine","C19 H16 N4 O",-4.19,316.13108,317.13836,16.101,"thailand_sample_7","mz_cloud",343345.92916015
7452,"4-phenanthro[9,10-e][1,2,4]triazin-3-ylmorpholine","C19 H16 N4 O",-4.19,316.13108,317.13836,16.101,"thailand_sample_8","mz_cloud",287491.432427636
6927,"4-phenylbenzo[4,5]imidazo[1,2-a]pyrimidin-2-amine","C16 H12 N4",-4.45,260.10504,261.11231,13.867,"thailand_sample_8","mz_cloud",479301.307556035
6310,"4-phenylfentanyl","C28 H32 N2 O",-2.96,412.25024,413.25752,22.367,"crh_fst5","kps_pharmaceuticals_oct22",215812.656631713
6310,"4-phenylfentanyl","C28 H32 N2 O",-2.96,412.25024,413.25752,22.367,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",641748.71484934
6310,"4-phenylfentanyl","C28 H32 N2 O",-2.96,412.25024,413.25752,22.367,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",176633.198267248
937,"4-phenylfentanyl","C28 H32 N2 O",-2.81,412.25031,413.25758,23.192,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1227690.49918573
6310,"4-phenylfentanyl","C28 H32 N2 O",-2.96,412.25024,413.25752,22.367,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",227149.237977511
937,"4-phenylfentanyl","C28 H32 N2 O",-2.81,412.25031,413.25758,23.192,"thailand_sample_7","kps_pharmaceuticals_oct22",6916632.66562079
937,"4-phenylfentanyl","C28 H32 N2 O",-2.81,412.25031,413.25758,23.192,"thailand_sample_8","kps_pharmaceuticals_oct22",2910995.03266598
1792,"4-piperidin-4-ylbutal","C9 H17 N O",0.29,155.13106,156.13834,2.496,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",3618423.4117169
1792,"4-piperidin-4-ylbutal","C9 H17 N O",0.29,155.13106,156.13834,2.496,"landfill_op_y104","kps_pharmaceuticals_oct22",859317.492062672
1792,"4-piperidin-4-ylbutal","C9 H17 N O",0.29,155.13106,156.13834,2.496,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",627238.923533793
1792,"4-piperidin-4-ylbutal","C9 H17 N O",0.29,155.13106,156.13834,2.496,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",259088.7869056
4513,"4-piperidin-4-ylbutal","C9 H17 N O",0.05,155.13102,173.16484,4.15,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1201639.69215028
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"landfill_eg_y104","mz_cloud",680674.232887355
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_control_eg_140622","mz_cloud",433257.56711276
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_control_eg_250122","mz_cloud",524147.772263815
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_control_op_171221","mz_cloud",1126957.09581939
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_control_op_260122","mz_cloud",331438.763279919
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_eg104_140622","mz_cloud",212092.520737233
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_eg3_104_140622","mz_cloud",253749.44555076
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_eg3_104_250122","mz_cloud",580146.902852558
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_eg_03y_250122","mz_cloud",506581.662300668
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_eg_0_3y_14062022","mz_cloud",312786.514924117
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_op_0_3y_171221","mz_cloud",301257.440718474
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_op_0_3y_250122","mz_cloud",569532.37175758
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_op_10y_140622","mz_cloud",119943.29895462
4745,"4-{5-[(3R,4S,6R)-6-(Aminomethyl)-1-azabicyclo[2.2.2]oct-3-yl]-1-methyl-1H-pyrazol-3-yl}-N,N-dimethylaniline","C20 H29 N5",-4.02,339.24093,340.24821,14.173,"lysimeter_op_3_10y_171221","mz_cloud",485243.436452645
8079,"4-{[4-Ethyl-5-(2-thienyl)-4H-1,2,4-triazol-3-yl]sulfanyl}-7,9-dimethylpyrido[3',2':4,5]thieno[3,2-d]pyrimidine","C19 H16 N6 S3",-3.18,424.05851,425.06578,12.79,"lysimeter_eg3_104_250122","mz_cloud",133142.367433459
8034,"5'-Uridylic acid","C9 H13 N2 O9 P",-4.61,324.03437,325.04165,12.627,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",202623.151439155
7933,"5,6-Dihydroxyindole","C8 H7 N O2",0.18,149.0477,150.05496,8.79,"landfill_op_y104","kps_pharmaceuticals_oct22",225343.259020114
889,"5,6-Dihydroxyindole","C8 H7 N O2",0.4,149.04774,150.05502,2.117,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",771212.787509096
889,"5,6-Dihydroxyindole","C8 H7 N O2",0.4,149.04774,150.05502,2.117,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",307683.720791915
889,"5,6-Dihydroxyindole","C8 H7 N O2",0.4,149.04774,150.05502,2.117,"thailand_sample_7","kps_pharmaceuticals_oct22",7293337.9605907
889,"5,6-Dihydroxyindole","C8 H7 N O2",0.4,149.04774,150.05502,2.117,"thailand_sample_8","kps_pharmaceuticals_oct22",7236997.13381984
8025,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3,4,5-trihydroxyoxan-2-yl)-4H-chromen-4-one","C25 H26 O13",-4.09,534.13516,535.14243,13.645,"landfill_eg_y104","mz_cloud",154366.115278278
8025,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3,4,5-trihydroxyoxan-2-yl)-4H-chromen-4-one","C25 H26 O13",-4.09,534.13516,535.14243,13.645,"lysimeter_control_op_171221","mz_cloud",144782.757832387
8025,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3,4,5-trihydroxyoxan-2-yl)-4H-chromen-4-one","C25 H26 O13",-4.09,534.13516,535.14243,13.645,"lysimeter_op_0_3y_171221","mz_cloud",203661.643440788
8025,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3,4,5-trihydroxyoxan-2-yl)-4H-chromen-4-one","C25 H26 O13",-4.09,534.13516,535.14243,13.645,"lysimeter_op_3_10y_171221","mz_cloud",194316.474991491
8025,"5,7-dihydroxy-2-(4-hydroxyphenyl)-6,8-bis(3,4,5-trihydroxyoxan-2-yl)-4H-chromen-4-one","C25 H26 O13",-4.09,534.13516,535.14243,13.645,"thailand_sample_6","mz_cloud",119116.473533343
6676,"5,7-dioxa-12-azapentacyclo[10.6.1.0Â?,Âaâ°.0â´,â¸.0ÂaÂl,Âaâ¸]nonadeca-2,4(8),9,17-tetraene-15,16-diol","C16 H17 N O4",-3.73,287.11469,288.12196,12.056,"thailand_sample_7","mz_cloud",486669.465374665
6676,"5,7-dioxa-12-azapentacyclo[10.6.1.0Â?,Âaâ°.0â´,â¸.0ÂaÂl,Âaâ¸]nonadeca-2,4(8),9,17-tetraene-15,16-diol","C16 H17 N O4",-3.73,287.11469,288.12196,12.056,"thailand_sample_8","mz_cloud",543430.234032481
7479,"5-(1,2,4a,5-tetramethyl-7-oxo-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl)-3-methylpentanoic acid","C20 H32 O3",-0.12,320.23511,343.22433,19.53,"landfill_eg_3_10y","mz_cloud",334788.176260577
1892,"5-(2-Nitroprop-1-enyl)-1,3-benzodioxole","C10 H9 N O4",0.05,207.05317,208.06044,7.821,"landfill_eg_3_10y","mz_cloud",1749444.01254197
1892,"5-(2-Nitroprop-1-enyl)-1,3-benzodioxole","C10 H9 N O4",0.05,207.05317,208.06044,7.821,"lysimeter_control_op_260122","mz_cloud",130411.808454268
1781,"5-(2-Nitroprop-1-enyl)-1,3-benzodioxole","C10 H9 N O4",0.08,207.05318,208.06045,8.141,"thailand_sample_6","mz_cloud",167563.531436755
1781,"5-(2-Nitroprop-1-enyl)-1,3-benzodioxole","C10 H9 N O4",0.08,207.05318,208.06045,8.141,"thailand_sample_7","mz_cloud",3546039.34272374
1781,"5-(2-Nitroprop-1-enyl)-1,3-benzodioxole","C10 H9 N O4",0.08,207.05318,208.06045,8.141,"thailand_sample_8","mz_cloud",3634037.19542602
4331,"5-(4-Chlorobenzyl)-3-phenyl-1,6-dihydro-1,2,4-triazin-6-one","C16 H12 Cl N3 O",1.25,297.06726,298.07454,8.143,"thailand_sample_7","mz_cloud",1072440.98618103
4331,"5-(4-Chlorobenzyl)-3-phenyl-1,6-dihydro-1,2,4-triazin-6-one","C16 H12 Cl N3 O",1.25,297.06726,298.07454,8.143,"thailand_sample_8","mz_cloud",1279970.60035798
7908,"5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide","C9 H14 N4 O4 S2",-2.21,306.04497,307.05225,10.776,"crh_inlet","mz_cloud",114896.407741862
7908,"5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide","C9 H14 N4 O4 S2",-2.21,306.04497,307.05225,10.776,"thailand_sample_7","mz_cloud",231393.535483981
2874,"5-(5,7-Dihydroxy-3-methoxy-4-oxo-4H-chromen-2-yl)-2-hydroxyphenyl beta-D-xylopyranoside","C21 H20 O11",-2.9,448.09926,449.10654,8.247,"lysimeter_control_eg_171221","mz_cloud",207731.072169501
2874,"5-(5,7-Dihydroxy-3-methoxy-4-oxo-4H-chromen-2-yl)-2-hydroxyphenyl beta-D-xylopyranoside","C21 H20 O11",-2.9,448.09926,449.10654,8.247,"lysimeter_control_op_171221","mz_cloud",107855.688062873
2874,"5-(5,7-Dihydroxy-3-methoxy-4-oxo-4H-chromen-2-yl)-2-hydroxyphenyl beta-D-xylopyranoside","C21 H20 O11",-2.9,448.09926,449.10654,8.247,"lysimeter_eg_03y_171221","mz_cloud",2158611.90829203
2874,"5-(5,7-Dihydroxy-3-methoxy-4-oxo-4H-chromen-2-yl)-2-hydroxyphenyl beta-D-xylopyranoside","C21 H20 O11",-2.9,448.09926,449.10654,8.247,"lysimeter_op_0_3y_171221","mz_cloud",376926.980141684
5603,"5-(5-nitro-2-furyl)-1,3,4-thiadiazol-2-amine","C6 H4 N4 O3 S",-2.79,211.99982,213.0071,7.09,"lysimeter_control_eg_171221","mz_cloud",844780.333173182
8407,"5-(Ethylsulfonyl)-2-[(3S)-1-(tetrahydro-2H-pyran-4-yl)-3-pyrrolidinyl]-1,3-benzoxazole","C18 H24 N2 O4 S",3.54,364.14697,365.15424,18.248,"lysimeter_op0_34_140622","mz_cloud",114564.217078759
3355,"5-Aminosalicylic acid","C7 H7 N O3",0.33,153.04264,154.04992,5.283,"crh_inlet","kps_pharmaceuticals_oct22",250708.218767063
63,"5-Aminosalicylic acid","C7 H7 N O3",0.3,153.04264,154.04992,1.633,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1274170.90034238
63,"5-Aminosalicylic acid","C7 H7 N O3",0.3,153.04264,154.04992,1.633,"landfill_op_y104","kps_pharmaceuticals_oct22",1534691.45168682
1303,"5-Aminosalicylic acid","C7 H7 N O3",0.33,153.04264,154.04992,1.312,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1682563.67665274
1303,"5-Aminosalicylic acid","C7 H7 N O3",0.33,153.04264,154.04992,1.312,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",5055810.87981963
1303,"5-Aminosalicylic acid","C7 H7 N O3",0.33,153.04264,154.04992,1.312,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",3604016.71313579
1303,"5-Aminosalicylic acid","C7 H7 N O3",0.33,153.04264,154.04992,1.312,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",722312.612510991
1303,"5-Aminosalicylic acid","C7 H7 N O3",0.33,153.04264,154.04992,1.312,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",4520729.74011647
63,"5-Aminosalicylic acid","C7 H7 N O3",0.3,153.04264,154.04992,1.633,"thailand_sample_6","kps_pharmaceuticals_oct22",3337801.49806277
63,"5-Aminosalicylic acid","C7 H7 N O3",0.3,153.04264,154.04992,1.633,"thailand_sample_7","kps_pharmaceuticals_oct22",78632949.8480906
63,"5-Aminosalicylic acid","C7 H7 N O3",0.3,153.04264,154.04992,1.633,"thailand_sample_8","kps_pharmaceuticals_oct22",77093990.2229439
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"crh_fst1","kps_pharmaceuticals_oct22",352499.084162579
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"crh_fst2","kps_pharmaceuticals_oct22",280344.175509042
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"crh_fst4","kps_pharmaceuticals_oct22",145549.726000729
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"crh_fst5","kps_pharmaceuticals_oct22",137967.619996823
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"crh_inlet","kps_pharmaceuticals_oct22",2211714.32029009
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",983887.269594666
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",186196.241425189
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",264633.040353765
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",315373.450221566
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",1190664.9940755
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",952728.850546375
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",793863.880913364
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",183426.644945046
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",1109551.12226017
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",236669.46095472
2783,"5-Aminovaleric acid","C5 H11 N O2",1.16,117.07911,118.08638,1.259,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",897507.102247739
