"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
3286,"2-benzyl-6-hydroxy-2-azabicyclo[2.2.2]octan-3-one","C14 H17 N O2",0.52,231.12605,232.13332,9.31,"lysimeter_op_0_3y_171221","mz_cloud",161749.867957237
3286,"2-benzyl-6-hydroxy-2-azabicyclo[2.2.2]octan-3-one","C14 H17 N O2",0.52,231.12605,232.13332,9.31,"lysimeter_op_10y_171222","mz_cloud",906672.679742553
3286,"2-benzyl-6-hydroxy-2-azabicyclo[2.2.2]octan-3-one","C14 H17 N O2",0.52,231.12605,232.13332,9.31,"lysimeter_op_3_10y_171221","mz_cloud",199450.314623446
3286,"2-benzyl-6-hydroxy-2-azabicyclo[2.2.2]octan-3-one","C14 H17 N O2",0.52,231.12605,232.13332,9.31,"lysimeter_op_3_10y_250122","mz_cloud",141539.785734756
3286,"2-benzyl-6-hydroxy-2-azabicyclo[2.2.2]octan-3-one","C14 H17 N O2",0.52,231.12605,232.13332,9.31,"lysimeter_op_7104_250122","mz_cloud",412862.952426798
2627,"2-benzylideneindan-1-one","C16 H12 O",0.45,220.08891,221.09619,11.404,"thailand_sample_7","mz_cloud",2406415.08882028
2627,"2-benzylideneindan-1-one","C16 H12 O",0.45,220.08891,221.09619,11.404,"thailand_sample_8","mz_cloud",2162476.99255406
5735,"2-phenyl-1-(2-pyridylmethyl)-1,4,5,6,7,8-hexahydroquinazoline-4-thione","C20 H19 N3 S",1.13,333.13035,334.13762,8.509,"landfill_eg_y104","mz_cloud",240573.063556632
5735,"2-phenyl-1-(2-pyridylmethyl)-1,4,5,6,7,8-hexahydroquinazoline-4-thione","C20 H19 N3 S",1.13,333.13035,334.13762,8.509,"landfill_op_y104","mz_cloud",802806.594872646
3627,"2-phenylimidazo[1,2-a]pyridine","C13 H10 N2",0.14,194.08442,195.0917,9.692,"landfill_eg_3_10y","mz_cloud",251251.530697976
3627,"2-phenylimidazo[1,2-a]pyridine","C13 H10 N2",0.14,194.08442,195.0917,9.692,"lysimeter_control_eg_171221","mz_cloud",186469.359256333
3627,"2-phenylimidazo[1,2-a]pyridine","C13 H10 N2",0.14,194.08442,195.0917,9.692,"thailand_sample_6","mz_cloud",585413.015970996
767,"2-phenylimidazo[1,2-a]pyridine","C13 H10 N2",0.08,194.08441,195.09169,9.771,"thailand_sample_7","mz_cloud",8412938.26597712
767,"2-phenylimidazo[1,2-a]pyridine","C13 H10 N2",0.08,194.08441,195.09169,9.771,"thailand_sample_8","mz_cloud",6572599.35920229
1811,"2-piperidinobenzoic acid","C12 H15 N O2",0.09,205.1103,206.11757,4.285,"landfill_eg_0_3y","mz_cloud",1929659.02225237
3683,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11758,5.771,"landfill_eg_3_10y","mz_cloud",1590071.40736299
3683,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11758,5.771,"landfill_eg_y104","mz_cloud",728099.306112888
1767,"2-piperidinobenzoic acid","C12 H15 N O2",0.12,205.1103,206.11758,2.305,"landfill_op_y104","mz_cloud",3669155.35005265
3683,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11758,5.771,"lysimeter_control_eg_140622","mz_cloud",147666.0479708
3259,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11757,6.447,"lysimeter_control_eg_171221","mz_cloud",631377.492542845
3683,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11758,5.771,"lysimeter_control_eg_250122","mz_cloud",183413.627463476
3259,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11757,6.447,"lysimeter_control_op_171221","mz_cloud",513149.179535021
3259,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11757,6.447,"lysimeter_control_op_260122","mz_cloud",216645.886623099
3259,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11757,6.447,"lysimeter_eg_03y_171221","mz_cloud",1856649.53657775
3683,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11758,5.771,"lysimeter_eg_03y_250122","mz_cloud",313460.668531065
3683,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11758,5.771,"lysimeter_eg_0_3y_14062022","mz_cloud",242541.536977305
3683,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11758,5.771,"lysimeter_eg_104_171221","mz_cloud",185918.661383888
3683,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11758,5.771,"lysimeter_eg_3_10y_171221","mz_cloud",491288.042938882
1811,"2-piperidinobenzoic acid","C12 H15 N O2",0.09,205.1103,206.11757,4.285,"lysimeter_op0_34_140622","mz_cloud",511460.059775859
3259,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11757,6.447,"lysimeter_op_0_3y_171221","mz_cloud",782825.869372289
3259,"2-piperidinobenzoic acid","C12 H15 N O2",0.16,205.11031,206.11757,6.447,"lysimeter_op_3_10y_171221","mz_cloud",439706.583503372
1473,"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","C17 H18 N2 O5",0.03,330.12158,331.12886,8.525,"lysimeter_op_0_3y_171221","mz_cloud",750477.738383187
386,"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","C17 H18 N2 O5",0.13,330.12161,331.12889,9.645,"thailand_sample_6","mz_cloud",242488.795117086
386,"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","C17 H18 N2 O5",0.13,330.12161,331.12889,9.645,"thailand_sample_7","mz_cloud",16075375.4254946
386,"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","C17 H18 N2 O5",0.13,330.12161,331.12889,9.645,"thailand_sample_8","mz_cloud",9896800.52107051
6519,"3,3-Bis(methylthio)-2-(2-pyridyl)acrylonitrile","C10 H10 N2 S2",-3.42,222.02778,223.03506,8.511,"thailand_sample_8","mz_cloud",585503.540574684
2342,"3,4-Methylenedioxy-α-pyrrolidinopropiophenone","C14 H17 N O3",0.47,247.12096,248.12824,11.211,"landfill_eg_3_10y","mz_cloud",2700296.44713758
5481,"3,4-Methylenedioxy-α-pyrrolidinopropiophenone","C14 H17 N O3",0.54,247.12098,248.12825,5.918,"lysimeter_control_eg_171221","mz_cloud",211898.694214116
5481,"3,4-Methylenedioxy-α-pyrrolidinopropiophenone","C14 H17 N O3",0.54,247.12098,248.12825,5.918,"lysimeter_eg_03y_171221","mz_cloud",407151.806126194
2870,"3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2",0.24,172.10009,173.10736,14.584,"lysimeter_control_eg_171221","mz_cloud",1041807.22114731
2870,"3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2",0.24,172.10009,173.10736,14.584,"lysimeter_control_eg_250122","mz_cloud",482837.15596849
2870,"3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2",0.24,172.10009,173.10736,14.584,"lysimeter_eg_03y_171221","mz_cloud",545942.693996012
2870,"3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2",0.24,172.10009,173.10736,14.584,"lysimeter_eg_0_3y_14062022","mz_cloud",135725.575706853
2870,"3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2",0.24,172.10009,173.10736,14.584,"lysimeter_eg_3_10y_171221","mz_cloud",221671.241406697
2870,"3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2",0.24,172.10009,173.10736,14.584,"lysimeter_op_0_3y_171221","mz_cloud",126859.318224391
2870,"3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2",0.24,172.10009,173.10736,14.584,"thailand_sample_7","mz_cloud",2161830.80954338
2870,"3,5-Dimethyl-1-phenylpyrazole","C11 H12 N2",0.24,172.10009,173.10736,14.584,"thailand_sample_8","mz_cloud",2006172.70687157
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"crh_fst1","mz_cloud",850174.323944409
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"crh_fst2","mz_cloud",791486.150451105
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"crh_fst3","mz_cloud",723815.722360064
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"crh_fst4","mz_cloud",814567.66469029
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"crh_fst5","mz_cloud",819136.653223525
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"crh_inlet","mz_cloud",790383.210293079
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"landfill_eg_0_3y","mz_cloud",2724077.67093886
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"landfill_eg_3_10y","mz_cloud",1484320.5360063
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"landfill_eg_y104","mz_cloud",1119049.88024612
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"landfill_op_y104","mz_cloud",3666460.68885277
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_control_eg_140622","mz_cloud",1199537.78206707
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_control_eg_171221","mz_cloud",1157629.46232537
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_control_eg_250122","mz_cloud",1318729.90549007
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_control_op_140622","mz_cloud",725367.243488362
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_control_op_171221","mz_cloud",1146421.20404726
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_control_op_260122","mz_cloud",958291.89227547
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg104_140622","mz_cloud",1091160.49595094
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg3_104_140622","mz_cloud",1292324.56836946
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg3_104_250122","mz_cloud",1382082.35043126
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",1006390.61651312
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg_03y_171221","mz_cloud",2468728.26474624
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg_03y_250122","mz_cloud",2631813.10050506
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg_0_3y_14062022","mz_cloud",966153.830636626
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg_104_171221","mz_cloud",692784.975359159
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_eg_3_10y_171221","mz_cloud",1199658.76151651
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op0_34_140622","mz_cloud",967058.385228144
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op3_104_140622","mz_cloud",1376693.21235212
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op_0_3y_171221","mz_cloud",1039106.7521018
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op_0_3y_250122","mz_cloud",1000459.62687484
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op_10y_140622","mz_cloud",1330004.44304281
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op_10y_171222","mz_cloud",892282.123879896
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op_3_10y_171221","mz_cloud",967874.119940478
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op_3_10y_250122","mz_cloud",822888.311255101
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"lysimeter_op_7104_250122","mz_cloud",718587.940157861
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"thailand_sample_1","mz_cloud",829005.813442927
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"thailand_sample_2","mz_cloud",807834.591623634
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"thailand_sample_3","mz_cloud",875234.444202744
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"thailand_sample_4","mz_cloud",769262.346288873
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"thailand_sample_5","mz_cloud",893055.684151145
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"thailand_sample_6","mz_cloud",904755.201987143
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"thailand_sample_7","mz_cloud",1337655.51869424
1770,"3,5-di-tert-Butyl-4-hydroxybenzaldehyde","C15 H22 O2",0.53,234.1621,235.16938,18.192,"thailand_sample_8","mz_cloud",1242888.37840709
6767,"3,7-Dimethyluric acid","C7 H8 N4 O3",0.08,196.05966,197.06693,7.507,"lysimeter_eg_03y_171221","mz_cloud",521429.669310964
5149,"3-(2,3-dihydro-1,4-benzodioxin-6-yl)-7-hydroxy-2-methyl-4H-chromen-4-one","C18 H14 O5",0.6,310.08431,311.09159,8.005,"lysimeter_control_op_171221","mz_cloud",355189.847019271
5149,"3-(2,3-dihydro-1,4-benzodioxin-6-yl)-7-hydroxy-2-methyl-4H-chromen-4-one","C18 H14 O5",0.6,310.08431,311.09159,8.005,"lysimeter_eg_03y_171221","mz_cloud",636649.309705056
5149,"3-(2,3-dihydro-1,4-benzodioxin-6-yl)-7-hydroxy-2-methyl-4H-chromen-4-one","C18 H14 O5",0.6,310.08431,311.09159,8.005,"lysimeter_op_0_3y_171221","mz_cloud",977720.054877241
6706,"3-(2,4-dihydroxyphenyl)-7-hydroxy-6,8-bis(3-methylbut-2-en-1-yl)-4H-chromen-4-one","C25 H26 O5",0.02,406.17803,407.18531,15.699,"lysimeter_control_eg_171221","mz_cloud",536482.028223062
6706,"3-(2,4-dihydroxyphenyl)-7-hydroxy-6,8-bis(3-methylbut-2-en-1-yl)-4H-chromen-4-one","C25 H26 O5",0.02,406.17803,407.18531,15.699,"lysimeter_control_op_171221","mz_cloud",152103.530263817
6706,"3-(2,4-dihydroxyphenyl)-7-hydroxy-6,8-bis(3-methylbut-2-en-1-yl)-4H-chromen-4-one","C25 H26 O5",0.02,406.17803,407.18531,15.699,"lysimeter_eg_03y_171221","mz_cloud",192447.983542601
4436,"3-(2-Hydroxyethyl)indole","C10 H11 N O",0.22,161.0841,162.09138,5.199,"landfill_eg_3_10y","mz_cloud",1237107.03137786
7546,"3-(2-fluorophenyl)-2-[(2-fluorophenyl)imino]-1,3-thiazolan-4-one","C15 H10 F2 N2 O S",-3.25,304.0472,305.05448,6.764,"lysimeter_op_0_3y_171221","mz_cloud",193612.446928152
7546,"3-(2-fluorophenyl)-2-[(2-fluorophenyl)imino]-1,3-thiazolan-4-one","C15 H10 F2 N2 O S",-3.25,304.0472,305.05448,6.764,"lysimeter_op_3_10y_171221","mz_cloud",179278.201666237
7546,"3-(2-fluorophenyl)-2-[(2-fluorophenyl)imino]-1,3-thiazolan-4-one","C15 H10 F2 N2 O S",-3.25,304.0472,305.05448,6.764,"thailand_sample_1","mz_cloud",109119.555144802
3514,"3-(2-methylpropyl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione","C11 H18 N2 O2",0.11,210.13685,211.14413,8.187,"landfill_eg_y104","mz_cloud",562782.952420351
3514,"3-(2-methylpropyl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione","C11 H18 N2 O2",0.11,210.13685,211.14413,8.187,"landfill_op_y104","mz_cloud",1694819.98384591
3514,"3-(2-methylpropyl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione","C11 H18 N2 O2",0.11,210.13685,211.14413,8.187,"lysimeter_control_eg_140622","mz_cloud",128093.213211712
4722,"3-(2-methylpropyl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione","C11 H18 N2 O2",0.11,210.13685,211.14413,6.295,"lysimeter_control_eg_171221","mz_cloud",597778.578079185
3514,"3-(2-methylpropyl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione","C11 H18 N2 O2",0.11,210.13685,211.14413,8.187,"lysimeter_control_eg_250122","mz_cloud",444021.271276424
3514,"3-(2-methylpropyl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione","C11 H18 N2 O2",0.11,210.13685,211.14413,8.187,"lysimeter_eg3_104_250122","mz_cloud",583675.018159105
3514,"3-(2-methylpropyl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione","C11 H18 N2 O2",0.11,210.13685,211.14413,8.187,"lysimeter_eg_03y_250122","mz_cloud",544339.278916308
732,"3-(4-Methylbenzoyl)acrylic acid","C11 H10 O3",0.21,190.06303,191.07031,11.016,"thailand_sample_6","mz_cloud",256504.743901475
732,"3-(4-Methylbenzoyl)acrylic acid","C11 H10 O3",0.21,190.06303,191.07031,11.016,"thailand_sample_7","mz_cloud",7047138.93274425
732,"3-(4-Methylbenzoyl)acrylic acid","C11 H10 O3",0.21,190.06303,191.07031,11.016,"thailand_sample_8","mz_cloud",8810550.37764056
289,"3-(4-methoxyphenyl)-1-methyl-1H-1,2,4-triazol-5-ol","C10 H11 N3 O2",0.04,205.08513,206.09241,3.858,"lysimeter_op_0_3y_171221","mz_cloud",580834.739815024
289,"3-(4-methoxyphenyl)-1-methyl-1H-1,2,4-triazol-5-ol","C10 H11 N3 O2",0.04,205.08513,206.09241,3.858,"thailand_sample_6","mz_cloud",420177.615328905
289,"3-(4-methoxyphenyl)-1-methyl-1H-1,2,4-triazol-5-ol","C10 H11 N3 O2",0.04,205.08513,206.09241,3.858,"thailand_sample_7","mz_cloud",20161129.9606644
289,"3-(4-methoxyphenyl)-1-methyl-1H-1,2,4-triazol-5-ol","C10 H11 N3 O2",0.04,205.08513,206.09241,3.858,"thailand_sample_8","mz_cloud",20290503.1224963
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"landfill_eg_y104","mz_cloud",205401.516430113
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_control_eg_250122","mz_cloud",235048.922900275
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_control_op_140622","mz_cloud",378207.025751111
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_control_op_171221","mz_cloud",445938.864023543
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_control_op_260122","mz_cloud",136510.358725877
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_eg104_140622","mz_cloud",343640.477998305
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_eg3_104_140622","mz_cloud",222585.616609923
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_eg3_104_250122","mz_cloud",499149.094914976
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_eg3_104_250122_20221003231510","mz_cloud",315328.322757381
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_op0_34_140622","mz_cloud",504516.377462155
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_op3_104_140622","mz_cloud",274585.921024971
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_op_0_3y_171221","mz_cloud",423814.386061104
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_op_0_3y_250122","mz_cloud",316543.475625586
6835,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine","C15 H9 F3 N2 O",4.18,290.06791,291.07519,6.711,"lysimeter_op_10y_140622","mz_cloud",235007.156745404
2799,"3-(tert-butyl)-1-methyl-4,5-dihydro-1H-pyrazol-5-one","C8 H14 N2 O",0.34,154.11067,155.11794,1.776,"landfill_eg_3_10y","mz_cloud",1350260.26797794
2799,"3-(tert-butyl)-1-methyl-4,5-dihydro-1H-pyrazol-5-one","C8 H14 N2 O",0.34,154.11067,155.11794,1.776,"lysimeter_eg_03y_171221","mz_cloud",2237558.62299406
2799,"3-(tert-butyl)-1-methyl-4,5-dihydro-1H-pyrazol-5-one","C8 H14 N2 O",0.34,154.11067,155.11794,1.776,"lysimeter_eg_104_171221","mz_cloud",240385.814041933
6128,"3-(tert-butyl)-1-methyl-N-(6-quinoxalinyl)-1H-pyrazole-5-carboxamide","C17 H19 N5 O",-3.85,309.15777,310.16505,8.037,"lysimeter_eg_03y_171221","mz_cloud",687906.139552844
6937,"3-Methyl-2-quinoxalinol","C9 H8 N2 O",0.11,160.06368,161.07096,7.135,"landfill_eg_3_10y","mz_cloud",478442.485552729
5921,"3-Methylxanthine","C6 H6 N4 O2",0.18,166.0491,167.05638,4.664,"crh_inlet","mz_cloud",746028.167221034
2700,"3-[1-(2-Carboxyethyl)-1H-benzo[d]imidazol-2-yl]propanoic acid","C13 H14 N2 O4",0.45,262.09547,263.10275,9.781,"lysimeter_op_10y_171222","mz_cloud",116132.207161012
1596,"3-[1-(2-Carboxyethyl)-1H-benzo[d]imidazol-2-yl]propanoic acid","C13 H14 N2 O4",0.52,262.09549,263.10277,8.414,"thailand_sample_7","mz_cloud",4056695.42005312
2700,"3-[1-(2-Carboxyethyl)-1H-benzo[d]imidazol-2-yl]propanoic acid","C13 H14 N2 O4",0.45,262.09547,263.10275,9.781,"thailand_sample_8","mz_cloud",2278843.71440344
5580,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4",0.57,268.16761,291.15685,15.821,"thailand_sample_8","mz_cloud",848832.599176832
1908,"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","C12 H10 N4 O2",0.61,242.08052,243.0878,12.644,"crh_inlet","mz_cloud",244241.236827448
1908,"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","C12 H10 N4 O2",0.61,242.08052,243.0878,12.644,"lysimeter_control_op_171221","mz_cloud",605092.891507601
1908,"3-amino-2-phenyl-2H-pyrazolo[4,3-c]pyridine-4,6-diol","C12 H10 N4 O2",0.61,242.08052,243.0878,12.644,"lysimeter_eg_03y_171221","mz_cloud",3406476.09395621
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"lysimeter_control_eg_171221","mz_cloud",6662899.0748434
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"lysimeter_control_op_260122","mz_cloud",897368.338809355
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"lysimeter_op_0_3y_171221","mz_cloud",635995.612431762
150,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-4.92,224.03569,225.04297,0.795,"lysimeter_op_10y_140622","mz_cloud",4634282.31093627
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"lysimeter_op_3_10y_171221","mz_cloud",2241022.6269971
959,"3-methyl-5-(4-methyl-1,2,3-thiadiazol-5-yl)-4-isoxazolecarboxamide","C8 H8 N4 O2 S",-3.17,224.03609,225.04336,10.76,"thailand_sample_8","mz_cloud",815244.833074577
6138,"3-{(1R,9S)-6-Oxo-11-[4-(2-pyridinyl)benzyl]-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-5-yl}benzonitrile","C30 H26 N4 O",0.95,458.2111,459.21837,12.836,"lysimeter_eg3_104_250122","mz_cloud",686161.676440709
6923,"3-{(1R,9S)-6-Oxo-11-[4-(2-pyridinyl)benzyl]-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-5-yl}benzonitrile","C30 H26 N4 O",4.64,458.21279,459.22006,12.13,"lysimeter_eg_03y_171221","mz_cloud",480072.070308327
