"peak_number","name","formula","calc_mw","m_z","rt_min","sample_location","mass_list_name","mean_area"
6252,"Balapiravir","C21 H30 N6 O8",494.21279,495.22007,17.25,"thailand_sample_2","kps_pharmaceuticals_oct22",658753.76124645
5776,"Beloranib","C29 H41 N O6",499.29353,500.30082,19.298,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",789490.257892684
5776,"Beloranib","C29 H41 N O6",499.29353,500.30082,19.298,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",369153.784415917
6599,"Benmoxin","C15 H16 N2 O",240.12638,241.13365,14.237,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",337247.124658511
6599,"Benmoxin","C15 H16 N2 O",240.12638,241.13365,14.237,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",234080.678052983
6599,"Benmoxin","C15 H16 N2 O",240.12638,241.13365,14.237,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",204573.277175958
6599,"Benmoxin","C15 H16 N2 O",240.12638,241.13365,14.237,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",102537.579921425
8115,"Benoxinate","C17 H28 N2 O3",308.21037,309.21765,9.787,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",182802.172009368
2917,"Bentos","C16 H21 N O4",291.14729,292.15457,13.555,"thailand_sample_7","kps_pharmaceuticals_oct22",2126291.37190707
2917,"Bentos","C16 H21 N O4",291.14729,292.15457,13.555,"thailand_sample_8","kps_pharmaceuticals_oct22",1993478.08057388
2084,"Benznidazole","C12 H12 N4 O3",260.09108,261.09836,4.963,"thailand_sample_7","kps_pharmaceuticals_oct22",2946234.96845938
2084,"Benznidazole","C12 H12 N4 O3",260.09108,261.09836,4.963,"thailand_sample_8","kps_pharmaceuticals_oct22",3070724.02653436
1085,"Benzocaine","C9 H11 N O2",165.07901,166.08629,2.43,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",747802.503792887
2095,"Benzocaine","C9 H11 N O2",165.079,166.08627,1.352,"landfill_eg_y104","kps_pharmaceuticals_oct22",635697.311164837
1751,"Benzocaine","C9 H11 N O2",165.079,166.08628,2.902,"landfill_op_y104","kps_pharmaceuticals_oct22",3710465.11910801
2095,"Benzocaine","C9 H11 N O2",165.079,166.08627,1.352,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",147601.628396834
2095,"Benzocaine","C9 H11 N O2",165.079,166.08627,1.352,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",167192.640351687
584,"Benzocaine","C9 H11 N O2",165.07901,166.08629,1.863,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",4248797.21141656
584,"Benzocaine","C9 H11 N O2",165.07901,166.08629,1.863,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",1596981.44012352
2095,"Benzocaine","C9 H11 N O2",165.079,166.08627,1.352,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",146174.038820787
1364,"Benzocaine","C9 H11 N O2",165.07901,166.08628,5.537,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",4809688.87573873
1364,"Benzocaine","C9 H11 N O2",165.07901,166.08628,5.537,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",534931.755364613
2095,"Benzocaine","C9 H11 N O2",165.079,166.08627,1.352,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",218285.195427769
1364,"Benzocaine","C9 H11 N O2",165.07901,166.08628,5.537,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",362637.291114449
1364,"Benzocaine","C9 H11 N O2",165.07901,166.08628,5.537,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",808898.530002568
2095,"Benzocaine","C9 H11 N O2",165.079,166.08627,1.352,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",531440.632372396
584,"Benzocaine","C9 H11 N O2",165.07901,166.08629,1.863,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",3389264.63873208
1856,"Benzocaine","C9 H11 N O2",165.07901,166.08628,4.416,"thailand_sample_3","kps_pharmaceuticals_oct22",584903.399356167
1350,"Benzocaine","C9 H11 N O2",165.07901,166.08629,8.426,"thailand_sample_6","kps_pharmaceuticals_oct22",155134.852622545
1085,"Benzocaine","C9 H11 N O2",165.07901,166.08629,2.43,"thailand_sample_7","kps_pharmaceuticals_oct22",5976017.49087614
1085,"Benzocaine","C9 H11 N O2",165.07901,166.08629,2.43,"thailand_sample_8","kps_pharmaceuticals_oct22",5736456.46606955
2777,"Benzoin","C14 H12 O2",212.08376,213.09104,13.762,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",2257118.47948245
7680,"Benzoin","C14 H12 O2",212.08376,213.09103,11.763,"thailand_sample_7","kps_pharmaceuticals_oct22",281265.71249942
2646,"Benzoyl peroxide","C14 H10 O4",242.05803,243.06531,11.613,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",2385090.9323597
6754,"Benzoylpas","C14 H11 N O4",257.06893,258.07621,5.461,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",523396.892657068
507,"Benzyl alcohol","C7 H8 O",108.05758,234.14897,8.985,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",12398863.3330286
507,"Benzyl alcohol","C7 H8 O",108.05758,234.14897,8.985,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1189385.4592145
507,"Benzyl alcohol","C7 H8 O",108.05758,234.14897,8.985,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",3790576.22541523
1331,"Beraprost","C24 H30 O5",398.20939,399.21667,12.303,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",4965241.23299934
1331,"Beraprost","C24 H30 O5",398.20939,399.21667,12.303,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",462537.561615008
3532,"Berberine","C20 H18 N O4",336.12504,337.13231,18.234,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",563356.986524268
3532,"Berberine","C20 H18 N O4",336.12504,337.13231,18.234,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",705600.402462508
3532,"Berberine","C20 H18 N O4",336.12504,337.13231,18.234,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",1684819.82261728
3532,"Berberine","C20 H18 N O4",336.12504,337.13231,18.234,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1334290.01712769
3532,"Berberine","C20 H18 N O4",336.12504,337.13231,18.234,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",1542953.31585779
4975,"Berberine","C20 H18 N O4",336.12506,337.13233,16.544,"thailand_sample_7","kps_pharmaceuticals_oct22",1041167.97212136
6747,"Berberine","C20 H18 N O4",336.12505,337.13232,17.446,"thailand_sample_8","kps_pharmaceuticals_oct22",508539.603478927
7224,"Beta-Methyllactoside","C13 H24 O11",356.133,357.14027,19.501,"landfill_eg_y104","kps_pharmaceuticals_oct22",402319.214161392
7224,"Beta-Methyllactoside","C13 H24 O11",356.133,357.14027,19.501,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",180949.660066677
7224,"Beta-Methyllactoside","C13 H24 O11",356.133,357.14027,19.501,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",305463.335564163
7224,"Beta-Methyllactoside","C13 H24 O11",356.133,357.14027,19.501,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",154729.734275792
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",479527.024904078
993,"Betahistine","C8 H12 N2",136.09939,137.10739,8.045,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",6471538.31016048
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"landfill_op_y104","kps_pharmaceuticals_oct22",782986.780532573
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",2024614.39626206
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",931506.844315756
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",167090.123847323
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",172221.540476542
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",2589889.07562869
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",504584.652114613
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",615715.383391659
2441,"Betahistine","C8 H12 N2",136.10012,137.1074,8.032,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",271587.189857234
5907,"Bevantolol","C20 H27 N O4",345.1939,346.20118,15.773,"landfill_eg_y104","kps_pharmaceuticals_oct22",111369.124564419
5690,"Bevantolol","C20 H27 N O4",345.19396,346.20125,14.212,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",351088.095461758
5448,"Bevantolol","C20 H27 N O4",345.19397,346.20124,12.67,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",234165.871761238
5448,"Bevantolol","C20 H27 N O4",345.19397,346.20124,12.67,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",297920.82800144
5448,"Bevantolol","C20 H27 N O4",345.19397,346.20124,12.67,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",286167.958019132
5690,"Bevantolol","C20 H27 N O4",345.19396,346.20125,14.212,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",328374.993257361
8331,"Bevenopran","C20 H26 N4 O4",386.19444,387.20172,20.661,"thailand_sample_6","kps_pharmaceuticals_oct22",134249.144874543
8331,"Bevenopran","C20 H26 N4 O4",386.19444,387.20172,20.661,"thailand_sample_8","kps_pharmaceuticals_oct22",108935.718948916
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"crh_fst1","kps_pharmaceuticals_oct22",1176913.48615586
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"crh_fst2","kps_pharmaceuticals_oct22",1122200.97748733
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"crh_fst3","kps_pharmaceuticals_oct22",706594.664306088
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"crh_fst4","kps_pharmaceuticals_oct22",721695.507581363
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"crh_fst5","kps_pharmaceuticals_oct22",681565.320841939
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"crh_inlet","kps_pharmaceuticals_oct22",282023.906935023
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",246936.752688525
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",161243.406791153
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",233347.519249238
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",276518.142596295
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",185258.135732401
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",421761.138730106
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",247925.914759668
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",330233.531280052
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",205343.167439129
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",428589.260735306
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",548842.823984762
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",279232.414426287
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",300666.1830123
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",265082.240628428
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",255019.123884195
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",357613.493245518
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",173344.576064617
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",618601.661891914
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",291484.352148589
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"thailand_sample_1","kps_pharmaceuticals_oct22",697112.962495075
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"thailand_sample_2","kps_pharmaceuticals_oct22",391966.065970967
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"thailand_sample_3","kps_pharmaceuticals_oct22",619674.084978319
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"thailand_sample_4","kps_pharmaceuticals_oct22",379856.362078647
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"thailand_sample_5","kps_pharmaceuticals_oct22",661559.257998079
4582,"Bicine","C6 H13 N O4",163.08448,164.09176,1.257,"thailand_sample_6","kps_pharmaceuticals_oct22",281729.740580992
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"crh_fst1","kps_pharmaceuticals_oct22",1454486.51072243
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"crh_fst2","kps_pharmaceuticals_oct22",1411601.80305507
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"crh_fst3","kps_pharmaceuticals_oct22",1525898.63783706
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"crh_fst4","kps_pharmaceuticals_oct22",1613428.99542727
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"crh_fst5","kps_pharmaceuticals_oct22",1221116.98920452
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"crh_inlet","kps_pharmaceuticals_oct22",1438982.94482045
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"landfill_eg_0_3y","kps_pharmaceuticals_oct22",1785511.77604898
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1513248.69357179
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"landfill_eg_y104","kps_pharmaceuticals_oct22",1690651.55450963
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"landfill_op_y104","kps_pharmaceuticals_oct22",1322125.40803815
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_control_eg_140622","kps_pharmaceuticals_oct22",1185880.23507272
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",1494335.70281998
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_control_eg_250122","kps_pharmaceuticals_oct22",1870324.27537852
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_control_op_140622","kps_pharmaceuticals_oct22",1023959.58228368
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",1393455.10973822
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",1062830.241422
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg104_140622","kps_pharmaceuticals_oct22",1535184.06736568
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg3_104_140622","kps_pharmaceuticals_oct22",1599529.34295049
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg3_104_250122","kps_pharmaceuticals_oct22",1740884.22077672
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg3_104_250122_20221003231510","kps_pharmaceuticals_oct22",1021123.15925338
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1775648.54508762
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg_03y_250122","kps_pharmaceuticals_oct22",1676789.20348886
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg_0_3y_14062022","kps_pharmaceuticals_oct22",1645394.55761225
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg_104_171221","kps_pharmaceuticals_oct22",1026973.61992228
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_eg_3_10y_171221","kps_pharmaceuticals_oct22",1688826.48552493
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op0_34_140622","kps_pharmaceuticals_oct22",1610087.13304822
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op3_104_140622","kps_pharmaceuticals_oct22",1664301.513962
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",1406160.74600043
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op_0_3y_250122","kps_pharmaceuticals_oct22",1469596.25063748
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op_10y_140622","kps_pharmaceuticals_oct22",1632368.74146353
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op_10y_171222","kps_pharmaceuticals_oct22",1744710.52102984
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",1605223.27056965
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op_3_10y_250122","kps_pharmaceuticals_oct22",1613742.03262044
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"lysimeter_op_7104_250122","kps_pharmaceuticals_oct22",1634597.44895031
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"thailand_sample_1","kps_pharmaceuticals_oct22",1470872.70744548
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"thailand_sample_2","kps_pharmaceuticals_oct22",1576911.73558198
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"thailand_sample_3","kps_pharmaceuticals_oct22",1507193.57826794
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"thailand_sample_4","kps_pharmaceuticals_oct22",1476920.23723788
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"thailand_sample_5","kps_pharmaceuticals_oct22",1451196.56967561
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"thailand_sample_6","kps_pharmaceuticals_oct22",1442148.59018593
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"thailand_sample_7","kps_pharmaceuticals_oct22",1387155.03685422
3242,"Bifonazole","C22 H18 N2",310.14587,311.15315,17.938,"thailand_sample_8","kps_pharmaceuticals_oct22",1425029.07975998
3809,"Biliverdin","C33 H34 N4 O6",582.25066,583.25793,18.864,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1533679.94821543
5689,"Biopterin","C9 H11 N5 O3",237.08631,238.09358,5.098,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",813058.558434992
5689,"Biopterin","C9 H11 N5 O3",237.08631,238.09358,5.098,"lysimeter_control_op_171221","kps_pharmaceuticals_oct22",374543.84276746
5689,"Biopterin","C9 H11 N5 O3",237.08631,238.09358,5.098,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",361862.316204713
5689,"Biopterin","C9 H11 N5 O3",237.08631,238.09358,5.098,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",385350.82782508
5689,"Biopterin","C9 H11 N5 O3",237.08631,238.09358,5.098,"lysimeter_op_3_10y_171221","kps_pharmaceuticals_oct22",281340.996151817
2361,"Biotin","C10 H16 N2 O3 S",244.08831,245.09558,8.778,"landfill_eg_3_10y","kps_pharmaceuticals_oct22",1970222.85911172
2361,"Biotin","C10 H16 N2 O3 S",244.08831,245.09558,8.778,"lysimeter_control_op_260122","kps_pharmaceuticals_oct22",123056.859681101
8241,"Biotin","C10 H16 N2 O3 S",244.08832,245.09561,6.522,"lysimeter_op_0_3y_171221","kps_pharmaceuticals_oct22",158799.531154203
2361,"Biotin","C10 H16 N2 O3 S",244.08831,245.09558,8.778,"thailand_sample_7","kps_pharmaceuticals_oct22",2521255.3018611
2361,"Biotin","C10 H16 N2 O3 S",244.08831,245.09558,8.778,"thailand_sample_8","kps_pharmaceuticals_oct22",2683125.77522156
7105,"Biotinyl p-nitroaniline","C16 H20 N4 O4 S",364.12105,365.12833,20.052,"crh_fst1","kps_pharmaceuticals_oct22",435141.700412334
7105,"Biotinyl p-nitroaniline","C16 H20 N4 O4 S",364.12105,365.12833,20.052,"crh_fst2","kps_pharmaceuticals_oct22",217521.091090541
7105,"Biotinyl p-nitroaniline","C16 H20 N4 O4 S",364.12105,365.12833,20.052,"crh_fst3","kps_pharmaceuticals_oct22",306492.132916561
7105,"Biotinyl p-nitroaniline","C16 H20 N4 O4 S",364.12105,365.12833,20.052,"crh_fst4","kps_pharmaceuticals_oct22",288916.485095413
7105,"Biotinyl p-nitroaniline","C16 H20 N4 O4 S",364.12105,365.12833,20.052,"crh_inlet","kps_pharmaceuticals_oct22",286103.642973335
4029,"Biotinyl p-nitroaniline","C16 H20 N4 O4 S",364.11973,365.12701,13.06,"lysimeter_eg_03y_171221","kps_pharmaceuticals_oct22",1420493.95192765
1099,"Bis-napthyl beta-ketophosphonic acid","C22 H17 O4 P",376.0882,377.09548,8.852,"landfill_eg_y104","kps_pharmaceuticals_oct22",205356.229776974
1099,"Bis-napthyl beta-ketophosphonic acid","C22 H17 O4 P",376.0882,377.09548,8.852,"lysimeter_control_eg_171221","kps_pharmaceuticals_oct22",376464.564964294
