"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","ms2","reference_ion","sample_location","group_area","peak_rating","mass_list_name","mass_list_match"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_eg104_140622",27226255.9711693,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",15855336.8457686,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",15855336.8457686,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_171221",15855336.8457686,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",30939389.1966536,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",30939389.1966536,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_0_3y_250122",30939389.1966536,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",20069580.8885351,7.3,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",20069580.8885351,7.3,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_3_10y_171221",20069580.8885351,7.3,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",29667940.7575176,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",29667940.7575176,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_140622",29667940.7575176,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",5033921.21305339,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",5033921.21305339,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op_10y_171222",5033921.21305339,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",32534499.22025,7.8,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",32534499.22025,7.8,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op0_34_140622",32534499.22025,7.8,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",26379242.5723546,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",26379242.5723546,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","lysimeter_op3_104_140622",26379242.5723546,8.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","thailand_sample_2",729006.396687575,6.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","thailand_sample_2",729006.396687575,6.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","thailand_sample_2",729006.396687575,6.4,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","thailand_sample_3",2048910.88312963,7.8,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","thailand_sample_3",2048910.88312963,7.8,"mz_cloud","No matches found"
182,"PEG n5_8.984","PEG n5","C10 H22 O6","Not the top hit","Full match","No results",0.37,238.14173,239.149,8.984,32534499.22025,1,99.9,100,"DDA for preferred ion","[M+H]+1","thailand_sample_3",2048910.88312963,7.8,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",680168.852605879,7.5,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",680168.852605879,7.5,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","landfill_eg_3_10y",680168.852605879,7.5,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",1046870.65112474,5.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",1046870.65112474,5.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","landfill_eg_y104",1046870.65112474,5.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",549413.359524136,5.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",549413.359524136,5.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_171221",549413.359524136,5.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",155674.516785372,5.8,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",155674.516785372,5.8,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_eg_250122",155674.516785372,5.8,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",123614.367135565,7.6,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",123614.367135565,7.6,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_control_op_260122",123614.367135565,7.6,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",159634.660281206,7.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",159634.660281206,7.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_0_3y_14062022",159634.660281206,7.9,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",175012.880801908,6.8,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",175012.880801908,6.8,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","lysimeter_eg_03y_250122",175012.880801908,6.8,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","thailand_sample_4",315616.217513065,7.7,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","thailand_sample_4",315616.217513065,7.7,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","thailand_sample_4",315616.217513065,7.7,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","thailand_sample_6",3062814.86309818,9.5,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","thailand_sample_6",3062814.86309818,9.5,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","thailand_sample_6",3062814.86309818,9.5,"mz_cloud","No matches found"
185,"N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide_1.251","N'-{4-[4-(4-chlorophenyl)-1,3-thiazol-2-yl]-1-methyl-1H-pyrazol-5-yl}-N,N-dimethyliminoformamide","C16 H16 Cl N5 S","No match","Full match","No results",3.22,345.08261,346.08988,1.251,32129495.9851474,2,98.6,9.9,"DDA for preferred ion","[M+H]+1","thailand_sample_7",32129495.9851474,8.4,"mz_cloud","No matches found"
