Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_Cannabinoids,Mass List Match: ITN_KPS,Mass List Match: ITN_CYP_Metabolites,MS2,Reference Ion,Group Area: 1_feedpumpA,Group Area: 2_feedpumpB,Group Area: 3_feedpumpC,Group Area: 4_centrinA,Group Area: 5_centrinB,Group Area: 6_centrinC,Group Area: 7_newdryA,Group Area: 8_newdryB,Group Area: 9_newdryC,Group Area: 10_olddryA,Group Area: 11_olddryB,Group Area: 12_olddryC,Group Area: 13_digester1A,Group Area: 14_digester1B,Group Area: 15_digester2A,Group Area: 16_digester2B,Group Area: 17_digester3A,Group Area: 18_digester3B,Group Area: 19_digester4A,Group Area: 20_digester4B,Group Area: 21_controlA,Group Area: 22_controlB,Group Area: mix_A5,Group Area: mix_A50,Group Area: mix_A500,Group Area: mix_B5,Group Area: mix_B50,Group Area: mix_B500,Group Area: mix_C5,Group Area: mix_C50,Group Area: mix_C500,Peak Rating: 1_feedpumpA.raw (F1),Peak Rating: 2_feedpumpB.raw (F2),Peak Rating: 3_feedpumpC.raw (F3),Peak Rating: 4_centrinA.raw (F4),Peak Rating: 5_centrinB.raw (F5),Peak Rating: 6_centrinC.raw (F6),Peak Rating: 7_newdryA.raw (F7),Peak Rating: 8_newdryB.raw (F8),Peak Rating: 9_newdryC.raw (F9),Peak Rating: 10_olddryA.raw (F10),Peak Rating: 11_olddryB.raw (F11),Peak Rating: 12_olddryC.raw (F12),Peak Rating: 13_digester1A.raw (F13),Peak Rating: 14_digester1B.raw (F14),Peak Rating: 15_digester2A.raw (F15),Peak Rating: 16_digester2B.raw (F16),Peak Rating: 17_digester3A.raw (F17),Peak Rating: 18_digester3B.raw (F18),Peak Rating: 19_digester4A.raw (F19),Peak Rating: 20_digester4B.raw (F20),Peak Rating: 21_controlA.raw (F21),Peak Rating: 22_controlB.raw (F22),Peak Rating: blank1.raw (F23),Peak Rating: blank2.raw (F24),Peak Rating: blank3.raw (F25),Peak Rating: blank4.raw (F26),Peak Rating: blank5.raw (F27),Peak Rating: blank6.raw (F28),Peak Rating: blank7.raw (F29),Peak Rating: blank8.raw (F30),Peak Rating: mix_A5.raw (F31),Peak Rating: mix_A50.raw (F32),Peak Rating: mix_A500.raw (F33),Peak Rating: mix_B5.raw (F34),Peak Rating: mix_B50.raw (F35),Peak Rating: mix_B500.raw (F36),Peak Rating: mix_C5.raw (F37),Peak Rating: mix_C50.raw (F38),Peak Rating: mix_C500.raw (F39),Peak Rating: QC.raw (F40),Peak Rating: QC1.raw (F41),Peak Rating: QC2.raw (F42),Peak Rating: QC3.raw (F43)
,FALSE,"2-Methoxy-N-{[(2R,4S,5R)-5-(1-methyl-3-phenyl-1H-pyrazol-5-yl)-1-azabicyclo[2.2.2]oct-2-yl]methyl}acetamide",C21 H28 N4 O2,No match,Full match,No results,-3.87,368.2198,369.22707,20.495,9338052.185,9,75.3,55.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,2068754.792,,,454897.5694,5684962.823,,9338052.185,3799884.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,6.8,6.7,,7.3,7.8,,,,
,FALSE,"3,4-Dihydroxybenzaldehyde",C7 H6 O3,Not the top hit,Full match,No results,0.48,138.03176,139.03904,6.856,9332707.35,3,87.7,72.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,743630.0243,,,1085672.323,6356665.86,2102920.583,1941210.447,,6180977.931,9016552.473,9332707.35,1465047.828,2337441.171,,,,4415541.423,,,,,,,,,,,,,,,1.7,,,3.2,6.2,5.9,4.8,,6.2,6.2,7.8,5.9,5.9,,,,4.6,,,,,,,,,,,,,,,,,,,,,,2.5,4.8,5.3,
,FALSE,"9-Oxo-10(E),12(E)-octadecadienoic acid",C18 H30 O3,Full match,Full match,No results,0.37,294.2196,295.22688,18.306,9332155.747,4,84.2,78.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,7546247.258,9332155.747,8807010.013,,,,,,,,,,,,,,,,3904223.548,,,,,,,,,,,,,7.3,4.6,4.6,,,,,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Triphenyl phosphate,C18 H15 O4 P,Not the top hit,Full match,No results,0.55,326.07097,327.07828,20.972,9323781.123,8,87.8,80.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,9323781.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,
,FALSE,Nootkatone,C15 H22 O,Full match,Full match,No results,0.03,218.16707,219.17435,20.789,9298688.884,4,90.1,82.4,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,7097106.623,9298688.884,,,,,,,,,,514001.827,2774524.519,2578589.471,,,4369004.684,6648570.168,4936845.167,3665986.698,3562845.25,,,,,,,,,,,7.8,7.3,,,,,,,,,,2.8,,,,,,,,,7.8,7,,,8.4,9.5,9.5,8.4,8.9,,,,
,FALSE,?-Piperidinobutiophenone,C15 H21 N O,Not the top hit,Full match,No results,0.07,231.16233,232.16961,18.636,9268779.615,8,83.4,66.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,9268779.615,4148088.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Delta 9 Tetrahydrocannabinol (THC),C21 H30 O2,Full match,Partial match,Full match,0.82,314.22484,315.23211,20.153,9254238.934,9,84,78.1,Multiple matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,378099.5633,941954.7962,852335.9745,2122132.158,3227054.933,2340443.16,9254238.934,1439980.515,,,,,,2397840.201,,,,,,,,,,,,92939.82835,,,,,,7.9,6.6,4.5,3.2,2.4,2.1,7.3,3.2,,,,,,4.2,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,5.9,5.7,6.4
,FALSE,JWH-133,C22 H32 O,Full match,Not the top hit,Full match,-0.14,312.24527,313.25255,20.657,9252610.371,2,85.3,79,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,3150830.099,,9252610.371,,,,1419765.441,596491.696,1030275.327,,,,,,,318204.4461,,,,,,,,,,,,,,,,7.8,,9.5,,,,9.1,5.5,5.9,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,8.9,9.5,
,FALSE,"2,4-Di-tert-butylphenol",C14 H22 O,Full match,No results,Full match,-0.01,206.16706,207.17434,20.884,9252226.729,0,,,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,3665144.7,1121816.409,1987768.295,2793283.479,4765461.048,,2312612.976,1417182.873,,7322696.419,8265066.631,,5332716.968,8770559.654,7336231.813,9252226.729,6162368.716,,,,76639.08424,1255014.835,,,,,,220522.4642,,,,6.7,5.3,8,5.1,6.2,,7,8,,7.3,7.3,,7.8,6.7,9.5,7.3,6.2,,,,,,,,,,,,3.8,2.1,,,,,,3,,,5.9,8
,FALSE,Ergocalciferol,C28 H44 O,Full match,Full match,No results,0.1,396.33926,397.34653,24.81,9230195.254,1,80.7,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,2293552.228,1911341.41,2249770.289,3763086.169,9230195.254,7918786.725,1811056.087,,,6173613.945,,1901626.563,4309587.114,8065001.83,3887493.612,,4358345.387,,3398433.583,3770049.69,3494538.814,5673415.073,1487341.095,,,,,77582.33671,,,,4.8,6.4,4.8,4,2.4,7.8,4.2,,,5.1,,4.8,6.2,6.2,6.2,,5.7,,4.6,6.2,5.7,6.7,,,5.7,,,,,,3.7,,,,,7.1,,,,,,6.7,6.2
,FALSE,Tazobactam,C10 H12 N4 O5 S,No match,Invalid mass,Full match,-4.82,300.05139,301.05867,27.298,9177349.124,8,73.6,8.7,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,4109116.418,5004247.653,5579015.028,5053320.925,,,,626534.4611,,,,890712.2983,,,,,,,,,,,,,863121.9977,,,,,,,2.9,4.6,1.8,4,,,,2.8,,,,1.7,,,,,,,,,,4.6,4.6,4.6,5.1,3.5,3.5,3.5,4.6,,,,1.7,,,,,,,3.5,,0.3
,FALSE,Norverapamil,C26 H36 N2 O4,No match,Full match,No results,-0.01,440.2675,441.27478,16.642,9166987.061,1,74.9,54.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,9166987.061,,,,,,,,,,,,,,,,,,,51156.59351,,,,,,,,,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,6.2,4.6,,5.1
,FALSE,Fenbendazole,C15 H13 N3 O2 S,Full match,Full match,No results,0.49,299.07299,300.08027,17.806,9165369.188,6,72.8,8.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,6253549.66,,,,,,,,,,,,,6748774.04,,9165369.188,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,6.7,,6.2,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,15-Crown-5,C10 H20 O5,Full match,Full match,No results,0.29,220.13114,221.13841,14.419,9145209.552,1,69.2,44.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,4805912.762,,,,9145209.552,,,,7741581.636,,,,8149039.404,7320695.114,,,,,,,100794.3915,,,,,,63121.1525,,,,,7.8,,,,6.2,,,,4.6,,,,4.6,7.3,,,,,,,,,,,,,,,1.1,,,,,,2.2,,,,5.1
,FALSE,6-Hexanoyl-D-erythro-sphingosine,C24 H47 N O3,Full match,Full match,No results,0.21,397.35568,398.36294,21.544,9132758.511,1,63.9,46.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,4883944.217,6552868.644,6068939.42,8010290.58,5937946.901,8317960.356,7182594.13,7775925.808,,6422605.849,6502833.545,6995642.587,4945654.918,4672385.612,4555369.408,5509616.818,7662369.205,8219921.454,,9132758.511,,,,,,,,,,,,6.2,6.7,7.8,4,7.3,7.8,7.8,7.8,,9.5,9.5,8.9,9.5,8.9,9.5,8.9,8.9,8.9,,5.1,,,,,,,,,,,,,,,,,,,,,8.9,8.9,9.5
,FALSE,Tamoxifen,C26 H29 N O,No match,Not the top hit,Full match,-0.1,371.22488,372.23216,20.568,9127920.224,8,78.9,8.9,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,9127920.224,,,2200549.415,1538048.234,1193542.628,1985217.142,525537.0691,1054275.018,432386.2284,918328.5592,,,974279.5026,565540.2473,738880.9068,668198.5729,,,,,,,,,,,72775.96013,,,,6.2,,,8.6,8.6,5.3,6.4,8.8,8.6,8.5,7.2,,,1.2,9.3,9.3,6.1,,,,,,,,,,,,,,,,,,,6,,5,8.3,
,FALSE,mesityl (4-methylphenyl) sulfone,C16 H18 O2 S,Full match,Full match,No results,-0.11,274.10272,275.10999,17.945,9092979.653,4,78.4,59.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,9092979.653,,,,,69497.10434,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,6.5,,,,,,,,,,
,FALSE,ethyl 5-methoxy-2-methyl-1-phenyl-1H-indole-3-carboxylate,C19 H19 N O3,Full match,Full match,No results,0.32,309.13659,310.14387,11.613,9088403.162,9,75.6,47.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,361923.1884,,,,7274026.864,5040385.511,9088403.162,,188420.5503,321614.085,,,,,549478.7526,,,,,,,,,,,,,,,,,4.1,,,,7.3,5.7,5.1,,6.8,3.6,,,,,1.2,,,,,,,,,,,,,,,,,,,,,1.7,3.4,
,FALSE,Deschloro-N-ethyl-ketamine,C14 H19 N O,Full match,Full match,No results,0.03,217.14667,218.15394,17.774,9081194.895,7,79.5,74.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,978019.2246,,,1612990.902,1307704.315,1303660.965,1291682.137,943159.4544,,,,,9081194.895,6691239.544,,,962183.3382,,,,,,,,,,,,,,,8.3,,,7.5,4.8,8.6,8,6.1,,,,,8.4,8.9,,,,,,,,,,,8.3,,,,,,,9.1,8,8,8
,FALSE,Xibornol_BTM03183,C18 H26 O2,Not the top hit,Partial match,Full match,0.31,274.19336,275.20064,18.197,9080657.684,4,86.7,9.3,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,5501634.048,3065840.603,1358285.386,,,,,1476969.437,,,1493113.343,,,5434054.662,,5985740.769,9080657.684,,,,,,,,,,,,,,,3.5,5.1,4.8,,,,,5.9,,,2.1,,,6.7,,8.4,5.7,,,,,,,,,4.3,,,,,,,,,,,,,,
,FALSE,Fluorchinolone_BTM04503,C24 H32 F2 O6,Unused,No results,Full match,2.25,454.21772,455.225,17.895,9051953.271,0,,,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,3630371.723,,,,,,,4377370.745,,,,,,,,,,,,294804.722,,,,,,,,9051953.271,,,,7.8,,,,,,,6.2,,,,,,,,,,,,7.4,,,,,,,,,,,,,,,,7.3,,,,,
,FALSE,Danofloxacin_BTM04373,C19 H20 F N3 O4,No match,Invalid mass,Full match,-0.02,373.14378,374.15107,14.808,9047937.906,13,80.5,9,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,950324.0425,753378.9172,394203.0385,1367436.05,865582.8857,898789.4296,1052635.72,1837299.628,2423752.502,3011141.23,1711727.85,2356264.802,1951730.912,1187688.135,2011633.54,1552622.654,1306727.556,1148932.877,2071024.13,1473392.869,,,,549990.621,9047937.906,,563544.6045,7113305.723,,422014.6474,6465778.162,0.7,3.9,2,5.3,7.7,1.7,2.1,3.2,7.5,8.4,6.4,4.8,2.6,4.8,3.7,9.1,5.3,7.5,9.1,5.9,,,,,,,,,,,,8.3,8.4,,5,7.8,,4.1,8.4,8,6.4,4.2,
,FALSE,O-Arachidonoyl ethanolamine,C22 H37 N O2,Not the top hit,Full match,No results,0.34,347.28255,348.28983,17.512,9045887.442,3,82.5,51.6,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,9045887.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,"9-Oxo-10(E),12(E)-octadecadienoic acid",C18 H30 O3,Not the top hit,Full match,No results,0.34,294.2196,295.22682,21.062,9043845.772,5,84.1,78.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,9043845.772,,2174115.926,,4321020.934,,,,,,,,,,1474637.675,941080.8938,,,,,,,,,127107.1619,,,,,,,5.7,,7.5,,7.3,,,,,,,,,,7.5,3.9,,,,,,,,,,,,,,,,,2.2,,,,
,FALSE,Triphenyl phosphate,C18 H15 O4 P,Not the top hit,Full match,No results,0.82,326.07106,327.07834,24.202,9043780.52,4,85.5,79.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,3603533.362,1327019.934,1558539.588,,,,1671139.862,,1444393.802,,3739732.599,4377063.918,5712019.574,,,,,4520676.109,,1148282.577,,,,,,,,,,,,2.4,3.2,2.6,,,,2.6,,4.8,,5.7,,,,,,,,,2.4,4,,,,,5.7,,3.2,,5.1,,
,FALSE,"{(3R,4S)-1-(Cyclobutylcarbonyl)-3-[2-(diethylamino)ethyl]-4-piperidinyl}acetic acid",C18 H32 N2 O3,Not the top hit,Full match,No results,0.56,324.24147,325.24875,16.909,9041228.757,3,73.2,46.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,9041228.757,1338023.564,2365348.036,,,,,484055.5536,,,,,474477.8539,,826562.9037,729445.6499,,506365.0136,1059377.283,1663948.336,,949753.3286,,,4617813.197,,2786357.908,3351263.134,,,2034891.067,7.8,3.7,9.1,,,,,7.7,,,,,7.7,,7.7,8.3,,5,7.5,7,,7.2,,,,,,,,,,,7.3,,8.4,7.3,,,8,,,7,8.6
,FALSE,Triphenyl phosphate,C18 H15 O4 P,No match,Full match,No results,0.6,326.07099,327.0783,21.05,9032623.374,7,87.7,80.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,756368.9537,,,,,,,,,,,,,9032623.374,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,6.7,,,,,,,,,,
,FALSE,Bestatin/Ubenimex_BTM03523,C16 H24 N2 O5,No match,Invalid mass,Full match,0.59,324.16871,325.17599,8.783,9029467.891,9,88.3,9.4,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,311525.5763,158295.4358,432458.5048,737120.0609,624630.2514,,,,,,,973409.9997,1321763.031,2324408.409,2410566.625,4016108.55,370059.2958,9029467.891,3565745.736,,,,,,,,,,,,,3.6,4.9,5.2,3.4,2.8,,,,,,,2.3,3.2,4.8,3.7,3.5,4.1,5.1,6.2,,,,,,,,,,,,,,,,,,,,5.9,,4.5,4.8
,FALSE,Cannabigerol,C21 H32 O2,Full match,Not the top hit,Full match,0.66,316.24044,317.24772,18.087,9023931.748,9,92.1,83.1,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,617064.0622,,,,,1467084.873,2076569.788,1555671.115,1154813.071,,,,,,,,,,,,,,,,,,,,,656164.8856,,6.6,,,,,9.1,6.4,8.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,8.9,9.5,7.8,8.9
,FALSE,Fluorchinolone_BTM04503,C24 H32 F2 O6,No match,Invalid mass,Full match,2.64,454.21789,455.22517,17.494,9020633.485,3,77.7,48.7,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,5475483.797,4225676.154,2069946.343,960242.6977,,,1017095.313,1645536.501,1775335.769,,1311294.331,1570372.845,132762.8126,,295441.8962,,,9020633.485,,,3465362.25,2451811.594,3691839.974,,,1665005.878,,,,,,8.9,8.9,5.9,2.8,,,5.3,8,5.9,,8.6,7.5,8.2,,2.5,,,8.4,,,,,,,,,,,8.9,9.1,8.9,,,7.5,,7.8,9.1,,8.9
,FALSE,4-Hydroxybenzaldehyde,C7 H6 O2,Full match,Full match,No results,1.26,122.03693,123.04421,2.763,9009246.709,1,85.6,9.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,8756590.413,8103165.132,6745360.865,,,,,,,,,,,,,,6564030.977,,9009246.709,,,,,,,,,,,,,6.2,6.2,6.2,,,,,,,,,,,,,,4.6,,5.7,,,,,,,,,,,,,,,,,,,,,,4.8,,5.7
,FALSE,Methanandamide,C23 H39 N O2,No match,Full match,No results,-0.23,361.298,362.30527,17.541,8979509.65,1,67.5,67.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,4879155.343,,,,,2245011.497,,,,,,,,,,5081419.143,580383.0015,,239850.6324,,,,40634.75917,,,,,,,,,2.9,,,,,1.5,,,,,,,,,,1.3,3.4,,,,,,,,,,7.9,,,,5.4,,,,,3.5,,2.9,
,FALSE,Nootkatone,C15 H22 O,Not the top hit,Full match,No results,-0.49,218.16696,219.17423,20.434,8973187.563,4,81.8,76.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,7882060.151,8973187.563,,,,,,,,,,,,,,,,,,,640821.9157,,,,,,,,,,,8.4,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,
,FALSE,N-(5-acetamidopentyl)acetamide,C9 H18 N2 O2,Full match,Full match,No results,0.15,186.13686,187.14413,3.326,8966520.886,1,70.8,68.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,8225036.72,8966520.886,8489225.562,3570322.311,5302504.51,4204563.884,3977713.202,4913659.858,4557045.804,4850906.734,5281858.797,3936429.511,5826010.448,5933239.651,4345887.307,4133162.85,5079586.336,4029132.586,3673364.395,7525090.301,5244253.467,5931970.691,3396329.431,4247771.758,3709834.936,3069026.528,3284355.027,3300717.622,2664437.145,2705011.902,2527105.026,5.7,6.2,7.3,5.7,5.7,5.1,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.1,5.7,5.7,5.7,5.1,5.1,5.7,5.7,,,,,,,,,6.2,5.7,5.7,5.7,6.2,6.2,6.2,6.2,4.8,4.5,5.7,5.7,5.7
,FALSE,Monolaurin,C15 H30 O4,Not the top hit,Full match,No results,0.29,274.21449,297.2037,21.226,8946734.052,2,81.8,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+Na]+1,8946734.052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Didecyl phthalate,C28 H46 O4,Not the top hit,Full match,No results,-2.5,446.3385,447.34577,24.493,8945546.054,2,86.1,9.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,331990.7363,,,,,,,,,,,,,,,,,,,,,,,,,,,107745.6377,,,,3,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,7.6,,,,
,FALSE,"2,4-Di-tert-butylphenol",C14 H22 O,Full match,No results,Full match,-0.15,206.16704,207.17434,20.126,8941474.174,0,,,Single match found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,1870725.287,3369760.306,4590209.513,,3855152.779,8185352.087,8941474.174,,,,146298.7126,,,,339902.2602,1441304.705,,,,,,,,,,349026.9478,,,,,,7,7.3,7.8,,6.2,7.3,7.3,,,,6.5,,,,6.3,4.8,,,,,,,,,,,,3.2,,,,,,4.1,,,,,,,7.8,7.3,7.8
,FALSE,Nootkatone,C15 H22 O,Full match,Full match,No results,0.13,218.16709,219.17437,19.663,8939924.627,4,82.7,77.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,1849862.975,,,,,,,,,8939924.627,754674.0846,,,,,,,,,,,,,556609.7033,,3216748.721,,,5271766.589,,,5.3,,,,,,,,,8.9,3.9,,,,,,,,,,,,,4.7,,,,,,,,2.3,,3.5,,,9.5,,,,
,FALSE,"(1R,4aS)-7-(2-Hydroxypropan-2-yl)-1,4a-dimethyl-9-oxo-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid",C20 H26 O4,Full match,Full match,No results,0.6,330.18331,331.19058,18.325,8932327.784,6,74.3,54,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,8932327.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Rifapentine,C47 H64 N4 O12,No match,No results,Full match,1.65,876.45352,877.4608,13.534,8915238.302,0,,,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,8915238.302,1299036.886,956662.0516,460621.5907,,,,,,,2688363.441,,,,,,,,,,,,,,,,,,,,,1.8,4.8,0.7,4.5,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,1.8,
,FALSE,"N4-(sec-Butyl)-5-nitropyrimidine-4,6-diamine",C8 H13 N5 O2,Full match,Full match,No results,4.1,211.10779,212.11508,18.907,8905410.472,5,74.9,8.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,8905410.472,7059286.136,,,,,,,,2748827.953,,,,,,,,,,,,,,,,,,,,,,8.9,8.9,,,,,,,,,,,,,,,,8.9,,,,,
,FALSE,NP-003692,C29 H46 O4,Unused,Full match,No results,-1.37,458.33898,459.34626,22.112,8903292.868,1,65.7,8.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,3303894.268,2403497.959,3646324.204,2710079.654,5986602.854,5484945.936,,,2695269.745,1985795.087,,8903292.868,,,,,,3932511.991,,,1077732.731,,2086840.926,,,,269931.5201,,,,,2.4,8,2.9,2.4,2.9,1.8,,,1.8,5.9,,2.4,,,,,,2.4,,,5.3,2.6,,,,,,,,,1.5,,,,0.9,,,,,,,
,FALSE,NP-014113,C22 H34 O3,Not the top hit,Full match,No results,-0.12,346.25075,347.258,22.406,8896080.75,8,81.4,9.1,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,8064363.832,2464851.514,8882723.026,4489587.635,3753811.369,4975121.231,,8896080.75,,2745256.434,,,,5768955.807,,4252017.919,,,,,,,,,115422.3898,,,,,,,1.8,1,1.8,2.4,2.4,3.5,,1.3,,2.9,,,,4,,7.8,,,,,,,,,,,,,,,,,7.1,,,,,,,
,FALSE,NP-009051,C17 H16 O5,No match,Full match,No results,0.12,300.09981,301.10709,20.788,8893368.797,8,74,8.7,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,
,FALSE,NP-009800,C23 H36 O4,Full match,Full match,No results,0.06,376.26138,377.26865,19.369,8882709.89,2,79.1,9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,8882709.89,5893853.847,,,4169137.993,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,7.3,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,8.4,8
,FALSE,Palmitoylcarnitine,C23 H45 N O4,Not the top hit,Full match,No results,0.05,399.33488,400.34215,21.806,8878377.944,1,73.8,53.3,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,1164209.285,,,2633506.649,3149248.74,2762237.725,3165020.476,4029771.445,3178324.613,5443907.336,8878377.944,7987911.395,3683690.8,3533188.321,5739815.238,6545418.035,4185008.32,3932743.703,2000535.566,6674872.886,,,34654.38373,,,,,,,,62143.0771,3.7,,,9.5,5.7,6.7,8.9,10,9.5,9.5,7.3,7.3,8.4,6.2,6.2,8.9,6.7,9.5,8.6,5.1,,,,,,,,,,,7.6,,,,,,,,4.9,,9.5,8.9,8.9
,FALSE,Terbinafine,C21 H25 N,Not the top hit,Full match,No results,1.08,291.19901,292.20603,19.781,8875417.539,2,85.8,53.5,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,8875417.539,,8796897.399,7683924.206,,686044.5293,,,,,,,,,,,,,,,,,,,,,,,,,,10,,8.9,7.8,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,NP-018817,C15 H24 O4,Full match,Full match,No results,0.1,268.16749,269.17467,19.704,8872907.022,8,83.8,9.2,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,434468.2095,966965.3148,,,,,,,,,,,,,,,,,,381496.8305,7707145.001,451000.813,393222.7136,6648022.93,12141.09388,,6166585.011,8872907.022,,,,2,7.2,,,,,,,,,,,,,,,,,,9,6.2,,,,,4.3,,,,5.8,5.8,7.3,4.3,,6.2,7.8,,,,,,
,FALSE,Phenyltoloxamine,C17 H21 N O,Full match,Full match,No results,0,255.16231,256.16959,19.569,8857829.974,3,76.2,8.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,3249375.742,5263049.503,,,,,,,,,,,,,,,,,,,,,,,,669006.2985,,,8857829.974,,,9.5,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,,7.8,,,,,,
