Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: MassList Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,Mass List Match: KPS_NPL,Mass List Match: KPS_Psychoactive Substances_v2,Mass List Match: KPS_Pharmaceuticals_Oct22,MS2,Reference Ion,Group Area: 1_feedpumpA,Group Area: 2_feedpumpB,Group Area: 3_feedpumpC,Group Area: 4_centrinA,Group Area: 5_centrinB,Group Area: 6_centrinC,Group Area: 7_newdryA,Group Area: 8_newdryB,Group Area: 9_newdryC,Group Area: 10_olddryA,Group Area: 11_olddryB,Group Area: 12_olddryC,Group Area: 13_digester1A,Group Area: 14_digester1B,Group Area: 15_digester2A,Group Area: 16_digester2B,Group Area: 17_digester3A,Group Area: 18_digester3B,Group Area: 19_digester4A,Group Area: 20_digester4B,Group Area: 21_controlA,Group Area: 22_controlB,Group Area: mix_A5,Group Area: mix_A50,Group Area: mix_A500,Group Area: mix_B5,Group Area: mix_B50,Group Area: mix_B500,Group Area: mix_C5,Group Area: mix_C50,Group Area: mix_C500,Peak Rating: 1_feedpumpA.raw (F1),Peak Rating: 2_feedpumpB.raw (F2),Peak Rating: 3_feedpumpC.raw (F3),Peak Rating: 4_centrinA.raw (F4),Peak Rating: 5_centrinB.raw (F5),Peak Rating: 6_centrinC.raw (F6),Peak Rating: 7_newdryA.raw (F7),Peak Rating: 8_newdryB.raw (F8),Peak Rating: 9_newdryC.raw (F9),Peak Rating: 10_olddryA.raw (F10),Peak Rating: 11_olddryB.raw (F11),Peak Rating: 12_olddryC.raw (F12),Peak Rating: 13_digester1A.raw (F13),Peak Rating: 14_digester1B.raw (F14),Peak Rating: 15_digester2A.raw (F15),Peak Rating: 16_digester2B.raw (F16),Peak Rating: 17_digester3A.raw (F17),Peak Rating: 18_digester3B.raw (F18),Peak Rating: 19_digester4A.raw (F19),Peak Rating: 20_digester4B.raw (F20),Peak Rating: 21_controlA.raw (F21),Peak Rating: 22_controlB.raw (F22),Peak Rating: blank1.raw (F23),Peak Rating: blank2.raw (F24),Peak Rating: blank3.raw (F25),Peak Rating: blank4.raw (F26),Peak Rating: blank5.raw (F27),Peak Rating: blank6.raw (F28),Peak Rating: blank7.raw (F29),Peak Rating: blank8.raw (F30),Peak Rating: mix_A5.raw (F31),Peak Rating: mix_A50.raw (F32),Peak Rating: mix_A500.raw (F33),Peak Rating: mix_B5.raw (F34),Peak Rating: mix_B50.raw (F35),Peak Rating: mix_B500.raw (F36),Peak Rating: mix_C5.raw (F37),Peak Rating: mix_C50.raw (F38),Peak Rating: mix_C500.raw (F39),Peak Rating: QC.raw (F40),Peak Rating: QC1.raw (F41),Peak Rating: QC2.raw (F42),Peak Rating: QC3.raw (F43)
,FALSE,Bisindolylmaleimide,C25 H24 N4 O2,No match,No results,Full match,-3.25,412.18859,413.19586,18.721,453606.5169,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,453606.5169,,278705.3301,,,,,,,,148271.2917,,103334.2479,130149.0698,,16951.85802,,264045.7992,,,,,,,,,,,,,,7.2,,3.6,,,,,,,,,,,,,,,,6.8,,3.3,7.9,,8.2,,3.6,,,,
,FALSE,Bisindolylmaleimide,C25 H24 N4 O2,No match,No results,Full match,-4.55,412.18805,413.19519,19.411,270495.7049,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,270495.7049,,,,16918.48726,,29948.4137,50232.25433,13412.61939,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,7.1,,6.5,6.5,5.4,,,,,,
,FALSE,Bisoprolol,C18 H31 N O4,Not the top hit,Full match,Full match,0.66,325.22552,326.2328,14.452,33851231.11,2,68.2,47.7,Single match found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,8892556.189,24368267,5496438.273,304903.8348,,,,548431.2337,,,601238.687,,,,929998.1121,,,18199832.95,226533.6331,5605241.546,29836520.31,33851231.11,585148.9321,894618.3014,1075307.436,2327552.527,1652241.907,1202308.836,,1727642.921,,5.1,5.1,5.1,7.7,,,,0.7,,,7.2,,,,3.2,,,7.3,6.8,4,5.1,6.7,,,,,,,,,3.4,7.5,4.8,6.7,7,5.9,,8,,2.9,3.5,5.1,7.8
,FALSE,Bisoprolol,C18 H31 N O4,Not the top hit,Full match,Full match,0.72,325.22554,326.23282,14.06,7128356.764,2,68.2,47.7,Single match found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,3553482.525,1781951.49,,,,,,,,,,70346.88694,,,,,3313728.836,,,6383369.797,7128356.764,99399.79727,128153.6769,246465.8589,438291.1279,302061.62,242967.0074,207131.9731,373054.7471,431174.2957,,8.4,2.6,,,,,,,,,,8.7,,,,,7.3,,,8.9,8.9,,,,,,,,,6.5,7.4,2.5,5,6.1,7.4,4.1,7.2,5,0.7,,,2.1
,FALSE,Bisoprolol,C18 H31 N O4,Not the top hit,Full match,Full match,0.39,325.22544,326.23271,14.746,2982951.239,2,70.4,48.6,Single match found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,2982951.239,491503.3985,,,,,,,,263452.7848,,,,,,,1508106.881,,,2019602.391,2228356.725,57996.43094,70199.53599,143731.9079,,143025.2063,124254.2174,88284.47835,156951.2942,202144.7074,,4.6,8.3,,,,,,,,6.8,,,,,,,3.7,,,8.9,9.5,,,,,,,,,6.5,4.3,2.5,,6.3,5.2,1.6,6.8,6.8,1.8,,,2.6
,FALSE,Bisoprolol,C18 H31 N O4,Not the top hit,Invalid mass,Full match,0.57,325.2255,326.23278,17.535,3103683.079,1,63.8,66.1,Single match found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,604497.8126,,,1321392.053,,,,,,,,,,,,,3103683.079,,,,388997.3196,705753.3367,537498.4623,975807.3065,422688.9657,748887.3462,,,,,,7.2,,,3.7,,,,,,,,,,,,,8.9,,,,,,,,,,,,7.2,3.2,5,7,3.9,7,,8.6,,1.5,
,FALSE,Bisoprolol,C18 H31 N O4,Not the top hit,Invalid mass,Full match,0.18,325.22537,326.23263,17.779,2780859.807,2,77.8,8.9,Single match found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,2780859.807,,,,,,,,,,,,,,156938.9103,,385837.728,,1736414.749,,,,159431.9014,,,,,,,,,3.5,,,,,,,,,,,,,,9,,6.1,,5.9,,,,,,,,,,,,0.3,,,,,,,,,,
,FALSE,Bisoprolol,C18 H31 N O4,Not the top hit,Invalid mass,Full match,0.43,325.22545,326.23271,18.04,667914.2272,1,76.3,56.8,Single match found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,667914.2272,,,,,,,,,,,,,,,,,,,455181.8086,,,,,,478268.6501,270566.7802,,257137.3547,216006.5543,,7.2,,,,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,1.7,2.5,,2.5,5.2,,,,
,FALSE,Bisoprolol,C18 H31 N O4,Not the top hit,Invalid mass,Full match,0.77,325.22556,326.23283,15.224,1171995.455,1,66.7,67,Single match found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,1153411.542,,,277764.7158,,,,,,,,,,,570402.5183,,,919111.0195,1171995.455,53912.51514,49440.22434,,192793.5338,,163586.1967,39771.54646,69287.06474,110722.4927,,,,3.2,,,2.5,,,,,,,,,,,2.8,,,3.2,7,,,,,,,,,1.6,1.6,,2,,3,2.7,6.5,4.1,3.4,,,1.4
,FALSE,Bisoprolol,C18 H31 N O4,Not the top hit,Not the top hit,Full match,0.58,325.2255,326.23277,16.64,669405.4962,5,81.4,9.1,Single match found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,669405.4962,660460.2589,,,,,,65800.87962,,,,,,,,,,,,,,,,,,,,,,,,5,7.2,,,,,,,,,,,,,,7.6,,,,,,,2.3
,FALSE,Blasticidin-S,C17 H26 N8 O5,No match,Invalid mass,Full match,-3.54,422.20112,423.2084,20.446,283996.1421,4,73.8,70.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,162386.4355,,,114201.1517,113576.4227,98931.28954,283996.1421,,38376.77136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.5,3.6,1.6,6.8,,6.5,,,,
,FALSE,Blasticidin-S,C17 H26 N8 O5,Unused,No results,Full match,0.51,422.20283,423.21011,9.422,314022.3121,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,120397.8883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,
,FALSE,Blasticidin-S,C17 H26 N8 O5,No match,No results,Full match,1.09,422.20308,423.21035,9.833,222461.7416,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,139284.6575,,,,,,,222461.7416,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Boldenone cypionate,C27 H38 O3,Not the top hit,Full match,No results,0.03,410.28211,411.28938,20.441,8224431.351,2,87.9,80.9,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,311097.42,,8224431.351,7855838.64,6867983.377,,,,,,,165349.0543,,,,,,,,,,,,,,,,,,,,3.9,,7.8,10,7.8,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,9.1,,7.5
,FALSE,Boldenone undecylenate,C30 H44 O3,No match,Invalid mass,Full match,0.07,452.32908,453.33635,20.495,3191766.314,1,64.4,66.3,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,2282388.545,1600021.556,3191766.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,6.4,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2
,FALSE,Boldenone undecylenate,C30 H44 O3,Unused,Invalid mass,Full match,-0.01,452.32904,453.3363,20.359,2826515.132,1,78.6,49.2,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,925918.9921,616045.4486,742566.7784,,430309.2696,,,1036112.22,978896.6032,2156782.275,1354122.68,2826515.132,1473685.584,1081791.059,,430279.3198,,,,,,,,,,,,,,,,3.2,3.9,3.7,,6.1,,,3.7,3.7,7.3,9.1,7.3,7,3.7,,1.2,,,,,,,,,,,,,,,,,,,,,,6.4,3.2,3.7
,FALSE,Boldenone undecylenate,C30 H44 O3,No match,Not the top hit,Full match,-0.03,452.32903,453.33633,19.658,4368395.092,2,71.7,50.3,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,164803.5464,,,,,,,,1793893.343,4368395.092,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,4.2,3.5,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,7.4,,,
,FALSE,Boldenone undecylenate,C30 H44 O3,Full match,Not the top hit,Full match,0.44,452.32924,453.33652,18.716,1297939.317,2,69,8.5,No matches found,Single match found,No matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,323357.0611,289976.6567,,,,,,1297939.317,,,,62747.86504,,,,,,,,,,,,,,,,,,,,1.2,6.8,,,,,,1,,,,,,,,,,,,6.5,,,,,,,,,,,
,FALSE,Bombykol,C16 H30 O,Full match,Invalid mass,Full match,-0.16,238.22963,239.23696,19.82,465940.6563,2,91.5,61.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,465940.6563,,288944.0522,,,,,,,,,,,,,,,,,,,,,,,,181429.4644,284361.8276,,,,3.4,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,1.4,,,,,,,
,FALSE,Bombykol,C16 H30 O,Full match,Invalid mass,Full match,-0.1,238.22964,239.23693,20.512,1692171.41,2,91.2,60.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,938695.5459,,287582.8919,,412810.9116,,402597.1992,,741270.0268,,384191.3324,690147.4082,,506514.0946,,,867280.0248,503552.2008,,693046.1923,381857.8975,333610.2167,164032.6194,233288.0315,407751.974,610733.5546,357579.9743,436155.1896,387372.2998,340870.9135,,3.2,,3.6,,3.9,,3.4,,4.2,,6.6,5.3,,3.9,,,3.2,2.8,,5.3,4.5,,,,,,,,,5,4.1,5.2,6.6,2.8,5,3.4,6.6,5.5,,8.8,,1
,FALSE,Bombykol,C16 H30 O,Full match,Partial match,Full match,0.05,238.22968,239.23696,20.441,1510809.811,1,86.4,70.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,198627.575,,,,,,,,216884.0473,182422.4823,251992.3538,339063.7718,328160.4802,,,,,,,1451867.716,1510809.811,296798.2277,,207267.2659,160875.1431,220575.1908,112391.823,,,,,3.6,,,,,,,,4.1,5.8,3.6,2.8,2.8,,,,,,,8.6,7.5,,,,,,,,,2.8,,4.7,5.2,3.6,2.5,,,,,,,
,FALSE,Bombykol,C16 H30 O,Full match,Partial match,Full match,0.02,238.22967,239.23695,20.462,1784461.865,1,83.8,77.9,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,1038794.867,,616042.3626,1148217.929,1784461.865,,774897.0686,737352.3756,1065183.294,1116380.642,1249836.971,1272278.471,894795.9214,1465648.259,1311803.31,1157686.429,1001551.442,685328.0329,1170738.342,,,,,,,,,,,,,5.9,,8.8,9.7,7,,7,6.4,7,7,7.5,7,7.5,7,5.9,1.5,4.8,6.4,7,,,2.7,,,3.3,,,,,,,,,,,,,,,7,7,
,FALSE,Bombykol,C16 H30 O,Full match,Invalid mass,Full match,-0.12,238.22964,239.23693,20.879,821300.3003,2,93.9,69.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,281275.7696,,220188.8526,222453.1905,425064.2885,458067.4058,298712.1932,491651.7057,,711678.1214,441489.8962,821300.3003,693466.8785,328493.1295,608313.0767,284278.1535,,590074.2345,521210.5809,565471.1194,278231.0925,271454.3076,,,,,,,,,,4.1,,4.7,5.2,0.7,4.5,4.5,1.2,,1,4.5,4.8,3.7,4.5,3.9,2,,2.8,3.9,1.2,2.5,2.5,,,,,,,2.2,,,,,,,,,,,,6.3,2.8,0.7
,FALSE,Bombykol,C16 H30 O,Full match,Invalid mass,Full match,0.05,238.22968,239.23696,20.233,559863.6926,2,86,9.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,448824.3751,,270161.2578,,559863.6926,,,,,81403.38646,195226.0578,142156.3429,,,,,,,,,102665.2958,,,,,151878.075,19928.61575,,,,,2.8,,5.2,,1.7,,,,,3.3,5.2,3,,,,,,,,,2.2,,,,,,,,,,,,,0.9,6.5,,,,,6.5,,
,FALSE,Bombykol,C16 H30 O,Full match,Invalid mass,Full match,-0.09,238.22964,239.23705,20.102,1276156.333,2,85.8,9.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,1020382.725,1276156.333,684342.4707,,,,,,,,,,,,,,,,,,,59314.22185,,,,75033.11827,91636.30772,67229.41876,,37878.84904,,3.7,3.2,3.2,,,,,,,,,,,,,,,,,,,7.1,,,,,,,8.2,4.1,,,,2.2,2.7,4.3,,6.5,,,,,
,FALSE,bornaprine,C21 H31 N O2,No match,Invalid mass,Full match,0.35,329.2356,330.2429,18.35,18067.55871,4,81.9,9.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,,,,,,,,,,,16424.82204,12264.57639,18067.55871,13504.62115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,8.2,7.1,7.6,,,,,
,FALSE,Bortezomib,C19 H25 B N4 O4,No match,No results,Full match,0.9,384.19723,385.20451,18.555,1377668.887,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,1377668.887,207718.7954,131810.0583,668458.9607,,,,,505873.4459,,,,,,,,,,,,,,,,,,,,,,,5.3,8.5,7.9,8.3,,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Bradanicline,C22 H23 N3 O2,No match,Not the top hit,Full match,0.47,361.17919,362.18645,12.978,5745306.066,3,70.1,44.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,908115.2636,,416864.6812,1240800.303,1981485.037,1738413.307,1045497.835,3085678.38,4294456.808,5745306.066,4946665.743,3105223.628,2429882.053,491931.7456,3212114.758,735315.1439,,2081749.55,1687036.443,,,,,,,,,,,,,7.5,,7.2,7.5,2.4,2.1,7.5,2.9,7.3,2.9,2.9,6.2,3.5,7.2,2.9,7.5,,3.5,2.1,,,,,,,,,,,,,,,,,,,,,,2.4,,8
,FALSE,Bradanicline,C22 H23 N3 O2,No match,No results,Full match,-2,361.1783,362.18558,12.572,875248.8848,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,418536.6685,,,,,,,122923.4669,,,82211.82925,,,875248.8848,,,,,,,,,,,,,,,,,,7.7,,,,,,,3.6,,,8.2,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Brefeldin A,C16 H24 O4,Not the top hit,Not the top hit,Full match,0.46,280.16759,303.15683,16.416,6149622.933,9,84.6,9.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+Na]+1,,,,,,,,,,,,,,,,,,,,,,,5933273.667,,6149622.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,7.3,,,,,,,,,,
,FALSE,Brefeldin A,C16 H24 O4,Not the top hit,Not the top hit,Full match,0.02,280.16746,281.1747,17.157,3182348.281,10,82.5,9.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,937422.4098,,,,3182348.281,,,,,1046738.404,1200545.141,,,,,1950199.204,,1803989.453,1499424.699,1606385.937,1765442.518,1523572.069,1696554.722,1265542.925,1266143.814,1214970.165,,,,,,1,,,,8.4,,,,,2.6,4.2,,,,,5.1,,,,,,,,,,5.3,5.9,6.4,5.9,8.6,6.4,5.9,6.4,8.6,,,,
,FALSE,Brefeldin A,C16 H24 O4,Not the top hit,Not the top hit,Full match,0.18,280.16751,281.17479,16.669,1310182.637,11,80.9,50.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,745762.168,,,,,,,380665.4176,,782202.485,789338.6384,,,457730.589,1310182.637,,953719.969,,372914.8188,528163.4057,,,,,,,276841.108,,,,,2.6,,,,,,,7.7,,3.2,5.3,,,3.4,3.7,,3.7,,,,,,,,,,5,5,,,,,,,6.8,,,,1.7
,FALSE,Brexpiprazole,C25 H27 N3 O2 S,No match,Invalid mass,Full match,-1.21,433.18188,456.17105,17.878,38647185.91,3,83.5,9.2,No matches found,No matches found,Single match found,DDA for preferred ion,[M+Na]+1,,,,,,,,,,,,,,,,,,,,,,260930.0647,,,,,,,,,38647185.91,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,7.8,,,,
,FALSE,Brivaracetam,C11 H20 N2 O2,Full match,No results,Full match,-0.04,212.15247,213.15975,12.547,22551409.77,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,22551409.77,17797590.47,16350445.68,,,,3501299.838,,,9861578.502,,15493712.47,6824657.368,6302768.413,,,,345434.8983,960504.4375,,,,50843.04388,,,,,,,,,9.5,7.3,7.8,,,,2.9,,,7.3,,7.3,6.2,5.7,,,,2.8,3.7,,,,,,,,,,,,7.1,,,,,,,,,2.9,6.7,5.7,4.6
,FALSE,Brivaracetam,C11 H20 N2 O2,Full match,No results,Full match,-0.08,212.15246,213.15974,12.345,25589557.86,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,25589557.86,21779087.16,17252256.44,140115.2074,,,,,,8752631.034,,9915175.845,,,,103498.3714,,,901781.6148,,,,58692.88397,,,,,,,,,7.8,5.7,5.7,6.8,,,,,,4.6,,3.5,,,,4.9,,,3.2,,,,,,,,,,,,6.5,,,,,,,,,3.5,5.1,3.5,2.9
,FALSE,Buclizine,C28 H33 Cl N2,No match,No results,Full match,0.77,432.23356,433.24083,15.041,26057610.85,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,18401381.78,26057610.85,8299335.356,,,,,,,,,,7123514.291,,,14076459.13,7843225.294,,,,,,,,,,,,,,,3.5,4,4,,,,,,,,,,5.1,,,2.4,3.5,,,,,,,,,,,,,,,,,,,,,,,2.9
,FALSE,Buclizine,C28 H33 Cl N2,No match,Invalid mass,Full match,4.46,432.23515,433.24128,12.114,1143213.266,2,69.1,8.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,142559.1118,,,,,,,,,,,,,,,356329.9484,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,4.5,,,,,,5.4,,,,,,,,,,,,,,,,,1.5,,,
,FALSE,Buclizine,C28 H33 Cl N2,No match,Invalid mass,Full match,4.78,432.23529,433.24143,12.308,2601143.322,2,67,8.4,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,839816.1824,,,,,113729.8816,,,,2601143.322,722906.7952,,,1066337.482,,,,,,,,,,,,,,,,,,2.6,,,,,7.9,,,,1.8,6.4,,,2.1,,,,,,,6,,6,6,6,,,,,,,,,,,,,,7.9,
,FALSE,Bufexamac,C12 H17 N O3,Not the top hit,Full match,Full match,0.16,223.12088,224.12815,14.781,786398.8293,5,77.9,58.9,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,292435.4032,,87305.33596,,,,,786398.8293,451338.476,,,95267.35351,,,,,,,,,,,,,,,,,,,,2.5,,7.6,,,,,4.2,5,,,,,,,,,,,2.2,,,,,,,,,,
,FALSE,Bufexamac,C12 H17 N O3,Not the top hit,Full match,Full match,-0.35,223.12077,224.12804,14.688,163217.3837,5,77.8,58.7,No matches found,No matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,116603.7734,,,,,,,,,,,163217.3837,,,,,,,,,,,,,,,,,,,,7.9,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,
,FALSE,Buflomedil,C17 H25 N O4,No results,Full match,No results,0.53,307.17852,308.18576,17.515,11097695.54,3,69.6,67.8,No matches found,No matches found,No matches found,DDA for preferred ion,[M+H]+1,,,519308.4603,,,,,1358020.966,,,,,,9746392.986,,,,,,,10148262.18,11097695.54,3765574.461,,401591.8031,6835971.375,5648338.805,410561.4994,2761331.502,,361640.8477,,,7.7,,,,,9.1,,,,,,6.7,,,,,,,7.8,7.8,,,,,,,,,8.9,,5,9.5,9.5,6.1,9.5,,8.3,,8,6.4,8.3
,FALSE,Buphedrone,C11 H15 N O,Full match,Partial match,Full match,-0.03,177.11536,178.12264,1.263,2889918.501,11,74.5,54.2,No matches found,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,435720.2812,1285494.303,,,,,,,,,,248256.245,,,,,,889331.6186,1456507.708,1098010.576,1243650.548,1335973.489,1521811.664,2889918.501,364014.4216,867180.3651,888227.8661,760204.1544,807294.4112,,,2.8,4.2,,,,,,,,,,1.4,,,,,,3.2,4.2,5.9,5.9,,,,,,,,,7,7,5.7,5,5.3,5.9,5.9,5.9,,,4.5,4.2,4.2
,FALSE,Buphedrone,C11 H15 N O,Full match,Partial match,Full match,0.03,177.11537,178.12265,9.523,704890.3876,11,78.2,59.3,No matches found,Multiple matches found,Multiple matches found,DDA for preferred ion,[M+H]+1,,408961.368,,,,,,,,235247.6574,,,,,,,,,,704890.3876,203589.9376,159293.1835,,102056.6705,382974.8604,,120921.6136,158137.0014,122081.055,104223.2668,93193.98604,,0.7,,,,,,,,3.6,,,,,,,,,,2.6,4.1,5.8,,,,,,,,,,2.7,2.3,,5.2,5.8,3,3.3,4.9,,6.5,,
,FALSE,Busulfan,C6 H14 O6 S2,Not the top hit,No results,Full match,-1.94,246.0227,247.02998,1.058,121899.6709,0,,,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,29411.45488,,,,,,68751.39417,,,121899.6709,,,39518.8698,,,,,,,,,,,,,,,,,,,7.1,,,,,,3.3,,,5.2,,,6.5,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Buthionine Sulfoxime,C8 H18 N2 O3 S,No match,Invalid mass,Full match,2.82,222.10444,223.11172,18.625,178571826.2,2,73.9,46.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,998358.1977,,104063.0391,,,,11084615.99,13293984.51,18293026.11,8754084.428,16613205.04,,,,,178571826.2,9477988.531,8315948.962,7979925.359,16154806.72,43989053.4,43793320.64,24970808.85,34751761.4,29356873.69,,,,,,,9.1,,0.5,,,,8.9,7.3,7.8,9.5,8.9,,,,,8.9,10,,,,,,,,,9.5,9.5,8.9,10,9.5,9.5,9.5,9.5,,9.5,9.5,9.5,9.5
,FALSE,Buthionine Sulfoxime,C8 H18 N2 O3 S,No match,Invalid mass,Full match,3,222.10448,223.11175,17.985,76654559.26,2,77.2,73.1,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,76654559.26,,,,,,,,,,,,,,173102.7482,,,1187764.472,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,7.4,,,6.4,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Buthionine Sulfoxime,C8 H18 N2 O3 S,No match,Invalid mass,Full match,3,222.10448,223.11176,18.967,40531002.77,2,78,73.7,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,12105442.57,40531002.77,,,,,,,,,,,,,,,456620.3213,,,,,,,178642.5508,,,,,,,124861.2825,8.4,7.3,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,,,,6.8,,,,,,,1.4,,,,
,FALSE,Buthionine Sulfoxime,C8 H18 N2 O3 S,No match,Invalid mass,Full match,2.8,222.10443,223.11171,19.018,5328117.627,2,76.7,72.8,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,132960.6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328117.627,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,
,FALSE,Buthionine Sulfoxime,C8 H18 N2 O3 S,No match,Invalid mass,Full match,2.85,222.10445,223.11172,18.351,29358607.63,2,77.7,73.5,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,29358607.63,,,,,,5291945.055,,,,,,,,,,,,111920.751,191918.3115,167654.8969,30222.72929,,39497.34424,46929.65436,25310.79283,,,,,,7.8,,,,,,8.9,,,,,,,,,,,,,,,,,,,,3.6,7.4,4.1,8.7,,3.3,3.3,7.1,,,,,
,FALSE,Buthionine Sulfoxime,C8 H18 N2 O3 S,No match,Invalid mass,Full match,2.81,222.10444,223.11171,17.846,22551445.64,2,77.4,73.3,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,,,,,,,,,,,22551445.64,1129407.283,6293356.147,1525555.902,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,3.7,7.3,3.2,,,,,,,,,,,,,,,,,,,,,,,
,FALSE,Buthionine Sulfoxime,C8 H18 N2 O3 S,No match,Invalid mass,Full match,3,222.10448,223.11176,18.5,2046927.396,2,77.9,73.6,No matches found,No matches found,Single match found,DDA for preferred ion,[M+H]+1,,,,,,,2046927.396,1216923.682,1299849.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,8.6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
