"peak_number","name","formula","annot_delta_mass_ppm","calc_mw","m_z","rt_min","mass_list_name","mean_area","sample_location"
3016,"Desogestrel","C22 H30 O",0.61,310.22985,311.23713,22.574,"kps_pharmaceuticals_oct22",284407.141597933,"kasane wwtp (main) surface water"
3016,"Desogestrel","C22 H30 O",0.61,310.22985,311.23713,22.574,"kps_pharmaceuticals_oct22",188161.794944186,"maun beach (after) surface water"
4037,"Dexelvucitabine","C9 H10 F N3 O3",-4.61,227.06957,228.07685,2.356,"kps_pharmaceuticals_oct22",1863971.33789958,"palapye wwtp (eff) waste water"
4037,"Dexelvucitabine","C9 H10 F N3 O3",-4.61,227.06957,228.07685,2.356,"kps_pharmaceuticals_oct22",2364894.98814706,"palapye wwtp surface water"
4037,"Dexelvucitabine","C9 H10 F N3 O3",-4.61,227.06957,228.07685,2.356,"kps_pharmaceuticals_oct22",1185182.10674359,"francistown wwtp surface water"
6519,"Dexelvucitabine","C9 H10 F N3 O3",-4.69,227.06955,228.07683,7.187,"kps_pharmaceuticals_oct22",1206859.34992523,"maun wwtp (main) waste water"
4037,"Dexelvucitabine","C9 H10 F N3 O3",-4.61,227.06957,228.07685,2.356,"kps_pharmaceuticals_oct22",785396.708588775,"glen valley (reclamation) surface water"
4037,"Dexelvucitabine","C9 H10 F N3 O3",-4.61,227.06957,228.07685,2.356,"kps_pharmaceuticals_oct22",546985.04349138,"glen valley (recreational) surface water"
819,"Dexpanthenol","C9 H19 N O4",0.25,205.13146,228.12071,5.406,"kps_pharmaceuticals_oct22",10044905.1556247,"lecheng stream surface water"
819,"Dexpanthenol","C9 H19 N O4",0.25,205.13146,228.12071,5.406,"kps_pharmaceuticals_oct22",6777899.86905152,"lecheng spring surface water"
819,"Dexpanthenol","C9 H19 N O4",0.25,205.13146,228.12071,5.406,"kps_pharmaceuticals_oct22",422531.461617406,"palapye wwtp (eff) waste water"
819,"Dexpanthenol","C9 H19 N O4",0.25,205.13146,228.12071,5.406,"kps_pharmaceuticals_oct22",1294759.28744355,"palapye wwtp surface water"
819,"Dexpanthenol","C9 H19 N O4",0.25,205.13146,228.12071,5.406,"kps_pharmaceuticals_oct22",1893636.96647668,"lotsane dam surface water"
6119,"Diampromide","C21 H28 N2 O",0.38,324.22029,325.22756,12.548,"kps_pharmaceuticals_oct22",1367248.75604854,"palapye wwtp surface water"
6119,"Diampromide","C21 H28 N2 O",0.38,324.22029,325.22756,12.548,"kps_pharmaceuticals_oct22",622996.43453157,"kasane wwtp (main) surface water"
6119,"Diampromide","C21 H28 N2 O",0.38,324.22029,325.22756,12.548,"kps_pharmaceuticals_oct22",1220012.77355055,"glen valley (reclamation) surface water"
3381,"Diazolidinyl urea","C8 H14 N4 O7",-0.38,278.08614,279.09341,15.65,"kps_pharmaceuticals_oct22",2316417.20562209,"palapye wwtp (eff) waste water"
3381,"Diazolidinyl urea","C8 H14 N4 O7",-0.38,278.08614,279.09341,15.65,"kps_pharmaceuticals_oct22",2815699.48253819,"palapye wwtp surface water"
3381,"Diazolidinyl urea","C8 H14 N4 O7",-0.38,278.08614,279.09341,15.65,"kps_pharmaceuticals_oct22",1681064.6067568,"francistown wwtp surface water"
3381,"Diazolidinyl urea","C8 H14 N4 O7",-0.38,278.08614,279.09341,15.65,"kps_pharmaceuticals_oct22",2280352.57547203,"kasane wwtp (main) surface water"
3381,"Diazolidinyl urea","C8 H14 N4 O7",-0.38,278.08614,279.09341,15.65,"kps_pharmaceuticals_oct22",394149.543017812,"kasane (main) surface water"
3381,"Diazolidinyl urea","C8 H14 N4 O7",-0.38,278.08614,279.09341,15.65,"kps_pharmaceuticals_oct22",443578.121204326,"kasane (recreational) surface water"
3381,"Diazolidinyl urea","C8 H14 N4 O7",-0.38,278.08614,279.09341,15.65,"kps_pharmaceuticals_oct22",1968404.35340607,"glen valley (reclamation) surface water"
3381,"Diazolidinyl urea","C8 H14 N4 O7",-0.38,278.08614,279.09341,15.65,"kps_pharmaceuticals_oct22",1350729.29314987,"glen valley (recreational) surface water"
4696,"Diclofenac","C14 H11 Cl2 N O2",0.51,295.01683,296.02414,17.51,"kps_pharmaceuticals_oct22",476361.194245331,"palapye wwtp (eff) waste water"
4696,"Diclofenac","C14 H11 Cl2 N O2",0.51,295.01683,296.02414,17.51,"kps_pharmaceuticals_oct22",890428.156780979,"palapye wwtp surface water"
4696,"Diclofenac","C14 H11 Cl2 N O2",0.51,295.01683,296.02414,17.51,"kps_pharmaceuticals_oct22",1991214.00275953,"francistown wwtp surface water"
4228,"Diethylthiambutene","C16 H21 N S2",-2.35,291.11086,292.11813,11.541,"kps_pharmaceuticals_oct22",1560093.82679801,"glen valley (recreational) surface water"
697,"Dihydralazine","C8 H10 N6",0.27,190.09675,191.10402,8.374,"kps_pharmaceuticals_oct22",3148098.46710466,"palapye wwtp (eff) waste water"
697,"Dihydralazine","C8 H10 N6",0.27,190.09675,191.10402,8.374,"kps_pharmaceuticals_oct22",4242150.85084225,"palapye wwtp surface water"
697,"Dihydralazine","C8 H10 N6",0.27,190.09675,191.10402,8.374,"kps_pharmaceuticals_oct22",11669921.2214431,"francistown wwtp surface water"
697,"Dihydralazine","C8 H10 N6",0.27,190.09675,191.10402,8.374,"kps_pharmaceuticals_oct22",387228.673969416,"kasane wwtp (main) surface water"
3763,"Dihydralazine","C8 H10 N6",1.65,190.09701,191.10429,12.707,"kps_pharmaceuticals_oct22",465952.211820115,"maun wwtp (main) waste water"
697,"Dihydralazine","C8 H10 N6",0.27,190.09675,191.10402,8.374,"kps_pharmaceuticals_oct22",2334816.38514046,"glen valley (reclamation) surface water"
5702,"Dihydroergocriptine","C32 H43 N5 O5",-4.27,577.32396,578.33123,10.436,"kps_pharmaceuticals_oct22",120318.482538091,"lecheng stream surface water"
3717,"Dihydroergocriptine","C32 H43 N5 O5",-4.26,577.32396,578.33123,10.777,"kps_pharmaceuticals_oct22",933501.600932292,"lecheng spring surface water"
3717,"Dihydroergocriptine","C32 H43 N5 O5",-4.26,577.32396,578.33123,10.777,"kps_pharmaceuticals_oct22",665579.847909835,"lotsane dam surface water"
3717,"Dihydroergocriptine","C32 H43 N5 O5",-4.26,577.32396,578.33123,10.777,"kps_pharmaceuticals_oct22",1642378.65922535,"kasane (main) surface water"
5702,"Dihydroergocriptine","C32 H43 N5 O5",-4.27,577.32396,578.33123,10.436,"kps_pharmaceuticals_oct22",361524.846706681,"kasane (recreational) surface water"
3717,"Dihydroergocriptine","C32 H43 N5 O5",-4.26,577.32396,578.33123,10.777,"kps_pharmaceuticals_oct22",417167.442226076,"maun beach (before) surface water"
2170,"Dihydroergocriptine","C32 H43 N5 O5",-3.93,577.32415,578.33143,10.67,"kps_pharmaceuticals_oct22",682745.098990191,"maun beach (after) surface water"
2170,"Dihydroergocriptine","C32 H43 N5 O5",-3.93,577.32415,578.33143,10.67,"kps_pharmaceuticals_oct22",765796.97988212,"glen valley (reclamation) surface water"
5702,"Dihydroergocriptine","C32 H43 N5 O5",-4.27,577.32396,578.33123,10.436,"kps_pharmaceuticals_oct22",1026416.62534004,"glen valley (recreational) surface water"
3992,"Dihydrotachysterol","C28 H46 O",0.28,398.35498,399.36218,22.307,"kps_pharmaceuticals_oct22",2390183.68262718,"kasane (recreational) surface water"
2509,"Dilevalol","C19 H24 N2 O3",0.15,328.17874,329.18602,12.34,"kps_pharmaceuticals_oct22",2450158.84559445,"glen valley (recreational) surface water"
3215,"Diphenylurea","C13 H12 N2 O",0.05,212.09497,213.10225,7.081,"kps_pharmaceuticals_oct22",2472256.7834743,"palapye wwtp (eff) waste water"
3215,"Diphenylurea","C13 H12 N2 O",0.05,212.09497,213.10225,7.081,"kps_pharmaceuticals_oct22",2973193.24758536,"palapye wwtp surface water"
5977,"Diphenylurea","C13 H12 N2 O",-0.03,212.09496,213.10223,14.028,"kps_pharmaceuticals_oct22",910935.450988305,"kasane wwtp (overflow) surface water"
5977,"Diphenylurea","C13 H12 N2 O",-0.03,212.09496,213.10223,14.028,"kps_pharmaceuticals_oct22",1421706.18705216,"maun wwtp (main) waste water"
5977,"Diphenylurea","C13 H12 N2 O",-0.03,212.09496,213.10223,14.028,"kps_pharmaceuticals_oct22",1043637.77063154,"glen valley (recreational) surface water"
8803,"Disofenin","C18 H26 N2 O5",-0.05,350.18416,351.19143,14.576,"kps_pharmaceuticals_oct22",492642.428051372,"palapye wwtp surface water"
656,"Dolasetron","C19 H20 N2 O3",0.28,324.14748,325.15476,11.058,"kps_pharmaceuticals_oct22",8728007.13796784,"palapye wwtp (eff) waste water"
656,"Dolasetron","C19 H20 N2 O3",0.28,324.14748,325.15476,11.058,"kps_pharmaceuticals_oct22",11560743.0728148,"palapye wwtp surface water"
656,"Dolasetron","C19 H20 N2 O3",0.28,324.14748,325.15476,11.058,"kps_pharmaceuticals_oct22",686591.752996629,"kasane wwtp (main) surface water"
656,"Dolasetron","C19 H20 N2 O3",0.28,324.14748,325.15476,11.058,"kps_pharmaceuticals_oct22",2970967.36995437,"maun wwtp (main) waste water"
656,"Dolasetron","C19 H20 N2 O3",0.28,324.14748,325.15476,11.058,"kps_pharmaceuticals_oct22",4064736.05779386,"glen valley (recreational) surface water"
286,"Dolutegravir","C20 H19 F2 N3 O5",0.27,419.12939,420.13667,16.106,"kps_pharmaceuticals_oct22",21860467.6096962,"palapye wwtp (eff) waste water"
286,"Dolutegravir","C20 H19 F2 N3 O5",0.27,419.12939,420.13667,16.106,"kps_pharmaceuticals_oct22",23172451.9771526,"palapye wwtp surface water"
286,"Dolutegravir","C20 H19 F2 N3 O5",0.27,419.12939,420.13667,16.106,"kps_pharmaceuticals_oct22",1901389.66293232,"francistown wwtp surface water"
286,"Dolutegravir","C20 H19 F2 N3 O5",0.27,419.12939,420.13667,16.106,"kps_pharmaceuticals_oct22",1461902.66228461,"kasane wwtp (main) surface water"
286,"Dolutegravir","C20 H19 F2 N3 O5",0.27,419.12939,420.13667,16.106,"kps_pharmaceuticals_oct22",5229441.83156057,"maun wwtp (main) waste water"
286,"Dolutegravir","C20 H19 F2 N3 O5",0.27,419.12939,420.13667,16.106,"kps_pharmaceuticals_oct22",6695905.99195629,"glen valley (reclamation) surface water"
286,"Dolutegravir","C20 H19 F2 N3 O5",0.27,419.12939,420.13667,16.106,"kps_pharmaceuticals_oct22",7264838.55008602,"glen valley (recreational) surface water"
1688,"Dopamine","C8 H11 N O2",0.4,153.07904,154.08633,1.262,"kps_pharmaceuticals_oct22",1206543.94223518,"kasane wwtp (main) surface water"
1135,"Dopamine","C8 H11 N O2",0.48,153.07905,154.08633,6.923,"kps_pharmaceuticals_oct22",2672708.43922866,"kasane wwtp (overflow) surface water"
1688,"Dopamine","C8 H11 N O2",0.4,153.07904,154.08633,1.262,"kps_pharmaceuticals_oct22",846593.150389567,"kasane (main) surface water"
1688,"Dopamine","C8 H11 N O2",0.4,153.07904,154.08633,1.262,"kps_pharmaceuticals_oct22",905510.057142408,"kasane (recreational) surface water"
1688,"Dopamine","C8 H11 N O2",0.4,153.07904,154.08633,1.262,"kps_pharmaceuticals_oct22",650106.419516967,"maun beach (before) surface water"
1135,"Dopamine","C8 H11 N O2",0.48,153.07905,154.08633,6.923,"kps_pharmaceuticals_oct22",3069229.39759578,"maun wwtp (main) waste water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1411556.85240334,"lecheng stream surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1351632.45329303,"lecheng spring surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1087224.67845314,"palapye wwtp (eff) waste water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1477150.52658373,"palapye wwtp surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1285250.32434916,"lotsane dam surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1133598.87020916,"francistown wwtp surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1245234.66957453,"kasane wwtp (main) surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1217292.94877304,"kasane wwtp (overflow) surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1668293.29511491,"kasane (main) surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",831615.270242577,"kasane (recreational) surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1307537.48565038,"maun beach (before) surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1408521.68026691,"maun beach (after) surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1594689.74583538,"maun wwtp (main) waste water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1340645.1226471,"glen valley (reclamation) surface water"
5360,"Dotarizine","C29 H34 N2 O2",-2.74,442.26082,443.26809,22.472,"kps_pharmaceuticals_oct22",1365089.417792,"glen valley (recreational) surface water"
7013,"Doxefazepam","C17 H14 Cl F N2 O3",-2.63,348.06678,349.07406,14.261,"kps_pharmaceuticals_oct22",647317.371544122,"glen valley (reclamation) surface water"
2715,"Doxylamine","C17 H22 N2 O",0.3,270.1733,271.18057,7.393,"kps_pharmaceuticals_oct22",3545363.25791296,"palapye wwtp (eff) waste water"
2715,"Doxylamine","C17 H22 N2 O",0.3,270.1733,271.18057,7.393,"kps_pharmaceuticals_oct22",3268291.621634,"palapye wwtp surface water"
8091,"Dyclonine","C18 H27 N O2",0.76,289.2044,290.21167,18.215,"kps_pharmaceuticals_oct22",736406.620706338,"lecheng spring surface water"
8034,"Dyclonine","C18 H27 N O2",0.59,289.20435,290.21163,8.851,"kps_pharmaceuticals_oct22",756711.546521618,"lotsane dam surface water"
178,"Ecgonine methyl ester","C10 H17 N O3",0.2,199.12088,200.12815,11.719,"kps_pharmaceuticals_oct22",29274528.208719,"palapye wwtp (eff) waste water"
178,"Ecgonine methyl ester","C10 H17 N O3",0.2,199.12088,200.12815,11.719,"kps_pharmaceuticals_oct22",32184837.3352894,"palapye wwtp surface water"
178,"Ecgonine methyl ester","C10 H17 N O3",0.2,199.12088,200.12815,11.719,"kps_pharmaceuticals_oct22",31346149.478567,"francistown wwtp surface water"
178,"Ecgonine methyl ester","C10 H17 N O3",0.2,199.12088,200.12815,11.719,"kps_pharmaceuticals_oct22",3836871.54650111,"kasane wwtp (main) surface water"
178,"Ecgonine methyl ester","C10 H17 N O3",0.2,199.12088,200.12815,11.719,"kps_pharmaceuticals_oct22",22693783.9291896,"glen valley (reclamation) surface water"
4148,"Efavirenz","C14 H9 Cl F3 N O2",0.31,315.02749,316.03476,17.485,"kps_pharmaceuticals_oct22",1054375.77838263,"palapye wwtp (eff) waste water"
4148,"Efavirenz","C14 H9 Cl F3 N O2",0.31,315.02749,316.03476,17.485,"kps_pharmaceuticals_oct22",1998639.84118773,"palapye wwtp surface water"
4148,"Efavirenz","C14 H9 Cl F3 N O2",0.31,315.02749,316.03476,17.485,"kps_pharmaceuticals_oct22",2287130.25326593,"francistown wwtp surface water"
4148,"Efavirenz","C14 H9 Cl F3 N O2",0.31,315.02749,316.03476,17.485,"kps_pharmaceuticals_oct22",555186.22481955,"kasane wwtp (main) surface water"
4148,"Efavirenz","C14 H9 Cl F3 N O2",0.31,315.02749,316.03476,17.485,"kps_pharmaceuticals_oct22",1540239.64970015,"glen valley (reclamation) surface water"
7724,"Efinaconazole","C18 H22 F2 N4 O",-0.19,348.1761,349.18338,7.234,"kps_pharmaceuticals_oct22",856416.472612761,"maun wwtp (main) waste water"
5895,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",0.18,330.25594,331.26333,22.04,"kps_pharmaceuticals_oct22",1452299.03189416,"francistown wwtp surface water"
5895,"Eicosapentaenoic acid ethyl ester","C22 H34 O2",0.18,330.25594,331.26333,22.04,"kps_pharmaceuticals_oct22",333114.941749028,"kasane wwtp (main) surface water"
692,"Ekgonin","C9 H15 N O3",0.35,185.10526,186.11254,10.118,"kps_pharmaceuticals_oct22",6500352.52712436,"palapye wwtp (eff) waste water"
359,"Ekgonin","C9 H15 N O3",0.29,185.10525,186.11252,5.281,"kps_pharmaceuticals_oct22",663950.094340238,"palapye wwtp surface water"
692,"Ekgonin","C9 H15 N O3",0.35,185.10526,186.11254,10.118,"kps_pharmaceuticals_oct22",11774497.7312143,"francistown wwtp surface water"
692,"Ekgonin","C9 H15 N O3",0.35,185.10526,186.11254,10.118,"kps_pharmaceuticals_oct22",1572356.47188903,"kasane wwtp (main) surface water"
692,"Ekgonin","C9 H15 N O3",0.35,185.10526,186.11254,10.118,"kps_pharmaceuticals_oct22",3237103.42117714,"glen valley (reclamation) surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",69216866.9446873,"lecheng stream surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",113791819.740732,"lecheng spring surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",197717854.188344,"palapye wwtp (eff) waste water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",367119750.304352,"palapye wwtp surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",88551546.7989744,"lotsane dam surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",128269034.096471,"francistown wwtp surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",79855834.9978587,"kasane wwtp (main) surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",51689938.8394291,"kasane wwtp (overflow) surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",65281982.7973826,"kasane (main) surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",44699891.3696389,"kasane (recreational) surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",44357373.7263131,"maun beach (before) surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",45514493.0593724,"maun beach (after) surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",83242495.4621481,"maun wwtp (main) waste water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",67169256.1406477,"glen valley (reclamation) surface water"
8,"Elaidoylamide","C18 H35 N O",0.14,281.2719,282.27917,21.393,"kps_pharmaceuticals_oct22",77101604.0041536,"glen valley (recreational) surface water"
418,"Emtricitabine","C8 H10 F N3 O3 S",0.37,247.04278,270.03201,5.246,"kps_pharmaceuticals_oct22",4757448.28101128,"palapye wwtp (eff) waste water"
418,"Emtricitabine","C8 H10 F N3 O3 S",0.37,247.04278,270.03201,5.246,"kps_pharmaceuticals_oct22",5281324.02332956,"palapye wwtp surface water"
418,"Emtricitabine","C8 H10 F N3 O3 S",0.37,247.04278,270.03201,5.246,"kps_pharmaceuticals_oct22",14837327.8290545,"francistown wwtp surface water"
418,"Emtricitabine","C8 H10 F N3 O3 S",0.37,247.04278,270.03201,5.246,"kps_pharmaceuticals_oct22",6184174.58315153,"maun wwtp (main) waste water"
418,"Emtricitabine","C8 H10 F N3 O3 S",0.37,247.04278,270.03201,5.246,"kps_pharmaceuticals_oct22",13551926.0791005,"glen valley (reclamation) surface water"
418,"Emtricitabine","C8 H10 F N3 O3 S",0.37,247.04278,270.03201,5.246,"kps_pharmaceuticals_oct22",4757059.59184278,"glen valley (recreational) surface water"
4133,"Enalapril acid","C18 H24 N2 O5",3.89,348.16988,349.17715,17.255,"kps_pharmaceuticals_oct22",824953.641189044,"palapye wwtp (eff) waste water"
4133,"Enalapril acid","C18 H24 N2 O5",3.89,348.16988,349.17715,17.255,"kps_pharmaceuticals_oct22",2112572.73800634,"palapye wwtp surface water"
4133,"Enalapril acid","C18 H24 N2 O5",3.89,348.16988,349.17715,17.255,"kps_pharmaceuticals_oct22",1148460.40627115,"francistown wwtp surface water"
4945,"Enanthamide","C7 H15 N O",0.78,129.11546,130.12274,1.279,"kps_pharmaceuticals_oct22",1843843.85936889,"francistown wwtp surface water"
668,"Ensulizole","C13 H10 N2 O3 S",0.41,274.04132,275.04859,7.497,"kps_pharmaceuticals_oct22",9233005.87041741,"palapye wwtp (eff) waste water"
668,"Ensulizole","C13 H10 N2 O3 S",0.41,274.04132,275.04859,7.497,"kps_pharmaceuticals_oct22",12193838.7514822,"palapye wwtp surface water"
